"Airline","Departure","Destination","distance_km"
"KU","KWI","DAC","4240.508"
"DE","FRA","ZNZ","6917.239"
"ZH","PEK","KWE","1756.271"
"WS","YYC","JFK","3277.13"
"EN","MUC","GRZ","312.671"
"FR","MAN","RIX","1703.246"
"XW","DMK","DEL","2920.744"
"ZP","ASU","AEP","1039.822"
"SG","DEL","COK","2048.904"
"KN","DAT","NAY","249.72"
"B2","TLV","MSQ","2492.367"
"UA","NRT","JFK","10830.459"
"US","JFK","BWI","295.361"
"AF","ORY","CWL","504.991"
"WN","PDX","ONT","1350.8"
"JT","KJT","KNO","1515.451"
"I5","BOM","COK","1063.812"
"AI","DEL","DAC","1425.41"
"US","NRT","SIN","5357.585"
"EI","MAN","ORK","452.084"
"LO","WAW","JFK","6847.756"
"S4","PXO","LIS","907.566"
"CZ","CAN","SIN","2648.421"
"U2","BIQ","CDG","691.557"
"UX","SCQ","PMI","1003.249"
"BW","BGI","POS","341.019"
"OK","AMS","PRG","705.008"
"IL","BDJ","PKN","352.752"
"EW","LIS","STR","1833.044"
"US","SAP","MIA","1396.618"
"AP","CTA","VCE","921.842"
"KQ","APL","LLW","610.103"
"MS","CAI","HRG","402.086"
"QS","OTP","PRG","1080.646"
"TK","ESB","TXL","2036.86"
"FR","MAN","CCF","1176.501"
"NY","IFJ","RKV","221.564"
"VB","MTY","GDL","669.963"
"F9","DEN","MSY","1708.085"
"LH","MUC","HER","1817.817"
"HO","HUZ","KWE","877.371"
"CZ","WUH","WNZ","718.585"
"CZ","HRB","ICN","906.87"
"SK","IST","CPH","1977.913"
"SG","MYQ","BLR","156.735"
"FR","AHO","HHN","1039.041"
"AH","OGX","ORN","693.26"
"AP","CPH","VCE","1124.672"
"CZ","INC","PKX","905.631"
"Y4","MTY","PBC","757.414"
"DY","BGO","LPA","3919.196"
"MF","KWE","XMN","1157.424"
"VS","LHR","ABZ","647.095"
"VN","SGN","VDO","1141.682"
"HX","HKG","CGQ","2642.309"
"JT","KJT","BTH","946.614"
"DV","ALA","DZN","870.984"
"WN","GEG","LAS","1298.072"
"LO","MAD","WAW","2271.133"
"F9","DEN","GEG","1342.92"
"LY","TLV","LED","3108.904"
"A5","MRS","TLS","311.657"
"EW","STR","SPC","3203.013"
"R3","YKS","HRB","1845.203"
"A5","BIA","CFE","618.532"
"4Z","PTG","JNB","282.833"
"J4","KRT","UYL","909.482"
"TP","LIS","BLQ","1807.427"
"MU","XMN","NAY","1702.272"
"VA","BNE","SIN","6142.694"
"TP","CKY","LIS","3277.864"
"LH","MUC","IAD","6842.951"
"HU","HRB","SJW","1254.483"
"AF","DFW","CDG","7944.057"
"UA","COO","ABJ","708.648"
"AF","JED","CDG","4427.103"
"DE","MAN","IBZ","1634.01"
"6E","CCU","JRH","734.974"
"CZ","TSN","NNG","2031.745"
"AY","DEN","LHR","7496.472"
"LO","PEK","WAW","6943.802"
"US","GDL","DFW","1509.632"
"Y4","GDL","CUL","636.422"
"FR","MAN","BLQ","1389.426"
"KK","IST","AMS","2183.758"
"GS","XIY","HJJ","784.246"
"IW","BTH","TNJ","50.938"
"CZ","CGO","INC","826.664"
"MU","WUH","BHY","1138.524"
"QZ","DRW","DPS","1764.409"
"5T","YIO","YCY","411.433"
"7C","ICN","GUM","3227.242"
"AV","LIM","EZE","3152.968"
"AZ","CDG","TLS","605.509"
"FR","PMI","DUB","1686.293"
"LH","MUC","TLL","1492.099"
"CGZ","WMT","TYN","1250.447"
"FR","MAD","CTA","1641.52"
"FR","EIN","CFU","1730.849"
"CX","HKG","BLR","3954.947"
"S5","RDC","CDJ","82.476"
"AA","MEL","SYD","705.402"
"KC","ALA","DEL","1644.093"
"AZ","FCO","LIS","1838.745"
"EI","MIA","DUB","6692.779"
"HZ","ICN","UUS","1695.378"
"LO","CHS","WAW","7860.633"
"FR","MAN","TLL","1784.006"
"AF","AMS","MRS","986.809"
"G5","TLQ","AKU","751.823"
"WK","PRN","ZRH","1120.223"
"FR","SVQ","BCN","809.278"
"W6","BSL","PRN","1195.967"
"PS","FCO","KBP","1716.991"
"W6","SKP","DTM","1501.419"
"T5","ASB","BKN","387.962"
"FR","ORK","LPA","2720.004"
"AI","DXB","GOI","2212.771"
"OD","KBR","SZB","347.539"
"6E","GOI","AMD","864.956"
"AB","GRZ","PMI","1316.891"
"XQ","AYT","MUC","2000.932"
"ZH","XIY","WUX","1136.917"
"AS","DFW","PDX","2597.051"
"KM","MLA","CDG","1755.433"
"MH","BLR","KUL","2883.615"
"NK","PDX","LAS","1227.665"
"AF","CDG","NAP","1289.606"
"WU","LWO","FCO","1269.456"
"AA","PDX","ONT","1350.8"
"CC","TGU","PEU","393.011"
"GA","ENE","LBJ","198.917"
"KY","BSD","CKG","901.647"
"AV","LIM","SAL","3122.523"
"QF","BNE","GLT","434.462"
"W6","OTP","NYO","1699.053"
"CA","NTG","TSN","850.002"
"DL","JFK","KEF","4163.246"
"BA","MAN","CMF","1039.196"
"AF","LED","CDG","2132.869"
"MF","SYD","XMN","7381.918"
"8V","LMA","FAI","237.56"
"G3","BPS","CNF","626.761"
"AF","MIA","PAP","1148.899"
"BA","LHR","PKX","8196.375"
"A3","HER","TLV","970.866"
"MH","KUA","SIN","283.416"
"TK","IST","BSR","2071.676"
"CZ","CAN","PEN","2448.742"
"AT","CMN","CPH","2925.684"
"PR","MNL","JFK","13695.569"
"LA","BAQ","MDE","530.126"
"CZ","LDS","HRB","317.193"
"DR","SHE","WNZ","1545.018"
"AA","DFW","RTB","2124.969"
"HU","CKG","XIY","562.003"
"GL","IKE","SAE","37.194"
"IX","TRV","SHJ","2939.533"
"G4","GTF","LAS","1305.592"
"QH","SGN","UIH","434.705"
"DL","MRS","CDG","652.819"
"TK","MLA","SAW","1406.768"
"CA","MUC","PEK","7720.913"
"JR","XFN","CSX","449.443"
"2T","HYD","VDY","298.347"
"RO","FRA","OTP","1449.051"
"T3","ABZ","SVG","497.006"
"AS","SJD","PDX","2752.454"
"AC","YYC","YHZ","3745.154"
"CZ","CSX","INC","1325.011"
"K5","IPL","SAN","151.016"
"AZ","AHO","TRN","510.687"
"FY","PEN","SZB","279.164"
"QF","DPS","MEL","4381.968"
"GS","XIY","DOY","964.477"
"CZ","YNZ","HRB","1450.988"
"AD","MAO","VCP","2620.011"
"NK","DFW","PDX","2597.051"
"QF","BNE","SON","1965.36"
"MF","YCU","HFE","689.456"
"9N","BZE","CUK","36.422"
"AD","CNF","PVH","2463.885"
"IB","ALC","CWL","1474.423"
"KC","TSE","DZN","456.906"
"ST","KSF","PMI","1416.033"
"WX","EDI","CWL","506.307"
"CA","TSN","CKG","1432.33"
"OZ","CJU","FUK","366.867"
"Y4","MTY","PVR","773.096"
"VY","RNS","BCN","810.894"
"PS","KBP","JFK","7532.613"
"ZH","HFE","NNG","1360.619"
"LX","DUB","ZRH","1237.318"
"AT","BKO","CMN","2316.923"
"SM","SSH","BLQ","2753.786"
"NU","OKA","KTD","368.709"
"MH","KUL","IST","8387.16"
"S2","HYD","DEL","1267.684"
"U2","VCE","CDG","835.342"
"G9","AMD","SHJ","1752.768"
"US","BNA","LGA","1227.676"
"AI","VTZ","HYD","511.425"
"CZ","HFE","SWA","918.243"
"7C","PUS","SJW","1313.619"
"VY","VCE","BCN","951.75"
"MU","CKG","WSK","330.217"
"AA","MIA","BOS","2028.282"
"KE","CJU","GMP","450.812"
"UX","FRA","MAD","1422.051"
"S2","RPR","BHO","509.977"
"LA","LIM","CIX","653.707"
"UA","GUM","HKG","3404.076"
"4U","NAP","STR","954.976"
"WW","CDG","KEF","2241.077"
"BA","LCY","RTM","305.88"
"US","DFW","CVG","1304.762"
"WF","KRS","CPH","399.445"
"IB","LCY","MAD","1257.882"
"W3","COO","LOS","106.361"
"MU","DLC","SJW","599.099"
"B6","IAD","LGB","3656.889"
"US","DFW","MZT","1410.037"
"U2","BLQ","CDG","830.243"
"AT","AGA","CMN","379.595"
"BA","ARN","LHR","1462.538"
"DE","FRA","PVK","1564.752"
"U2","EDI","CPH","1000.64"
"CX","HKG","CMB","4012.49"
"AA","BRO","DFW","778.158"
"VY","BCN","CPH","1768.573"
"UX","ZRH","MAD","1240.176"
"MF","FOC","CSX","685.325"
"SM","LXR","CAI","511.15"
"IR","THR","GBT","308.175"
"FR","BUD","SKG","823.462"
"UO","HKG","PEN","2393.232"
"CA","SHE","WUH","1464.12"
"CA","HRB","TNA","1231.472"
"SK","TRD","TLL","862.855"
"0B","OTP","MAD","2457.975"
"LY","TLV","BOM","4046.743"
"3U","DLC","CKG","1707.23"
"JT","SUB","BDO","577.403"
"FO","EPA","NQN","976.541"
"UX","TFN","SCQ","1753.268"
"B6","BOS","MSY","2199.568"
"CA","CGO","DLC","844.99"
"WN","PHX","TUL","1501.789"
"FR","ALC","BLL","2071.465"
"TP","FRA","OPO","1652.746"
"FR","BLQ","CPH","1236.111"
"ZH","XIY","JJN","1432.179"
"WN","DEN","ELP","908.657"
"IX","COK","IXM","188.566"
"S7","KHV","PKC","1704.141"
"AA","DFW","BNE","13364.855"
"B6","BOS","SYR","424.727"
"DZ","CGO","BAV","752.113"
"AZ","DUB","CDG","784.968"
"VY","LUX","BCN","979.772"
"G4","MFR","LAS","964.636"
"AA","FPO","CLT","985.94"
"SG","HYD","IXG","433.96"
"PM","GLN","LPA","535.528"
"AV","LIM","CUN","3827.571"
"QZ","DPS","LOP","121.957"
"BK","CKG","XNN","869.498"
"U2","DTM","LTN","551.181"
"AD","SLZ","THE","316.548"
"QF","SCL","SYD","11340.344"
"MF","FOC","FUK","1343.197"
"U2","BSL","AMS","560.643"
"ZB","PMI","MAN","1581.052"
"AZ","FCO","HAV","8694.051"
"FM","HGH","HKG","1094.053"
"IY","DXB","SAH","1589.451"
"JD","PEK","HAK","2314.832"
"AC","YEG","LAS","1919.749"
"CA","TNA","WUH","730.146"
"5N","LED","KUF","1395.62"
"KL","NRT","AMS","9318.781"
"MU","NAY","CKG","1428.086"
"QF","NRT","MEL","8178.839"
"AA","LHR","OTP","2103.795"
"AF","CDG","NTE","371.783"
"A7","GDL","HMO","1231.57"
"B6","JFK","LAS","3609.283"
"HC","ABJ","COO","708.648"
"CZ","CAN","AMS","9139.746"
"DL","JFK","STL","1432.826"
"MF","KWE","HGH","1394.304"
"4Q","HEA","DEL","1543.027"
"CA","CKG","XIY","562.003"
"UA","MRY","DEN","1540.77"
"EW","MUC","SNU","8283.361"
"JL","NRT","CDG","9709.929"
"CZ","XNN","DYG","1138.217"
"SC","PEK","XMN","1733.528"
"BG","DAC","JED","5231.028"
"HO","YYA","NNG","903.336"
"MU","INC","TNA","1002.118"
"AF","CDG","LOS","4719.161"
"TK","IST","NRT","8979.102"
"PV","ANU","SBH","140.372"
"TK","BCN","BSL","822.237"
"CZ","AMS","PEK","7827.1"
"AA","TLS","LHR","882.559"
"ZH","JJN","HSN","681.874"
"MH","SYD","KUL","6584.882"
"LA","SCL","MIA","6657.49"
"CGZ","KWE","HYN","1458.599"
"FR","CIA","WMI","1330.138"
"4U","ZAD","STR","692.466"
"JD","XIY","HAK","1622.407"
"IB","BCN","EDI","1676.569"
"9M","YEG","YOJ","631.147"
"FG","MZR","ESB","2986.421"
"LH","YHZ","LHR","4584.535"
"CX","XIY","HKG","1440.49"
"AD","VCP","AJU","1710.884"
"Q7","TBI","ATC","41.501"
"MU","TSN","WUH","970.338"
"MU","HYN","CAN","994.951"
"D2","LED","CEE","440.73"
"LI","DOM","ANU","184.418"
"SC","DAT","XMN","1779.002"
"AY","RIX","HEL","381.688"
"BP","CPT","GBE","1263.381"
"9K","STL","TBN","190.917"
"QV","SIN","VTE","1856.661"
"AF","CDG","RIX","1672.09"
"CZ","NNY","CAN","1068.278"
"LO","LCY","WAW","1433.731"
"QF","MEL","KGC","688.002"
"S2","VTZ","BOM","1103.044"
"SG","UDR","DEL","542.591"
"LO","WAW","CUN","9317.659"
"AA","LHR","ZRH","788.067"
"IY","DXB","RIY","1333.025"
"AI","DEL","AMD","756.52"
"OK","PRG","ZRH","510.65"
"6W","PRG","RTW","2220.608"
"LH","ASB","CAN","5415.955"
"KN","NZH","NAY","1090.439"
"G8","BLR","BOM","834.163"
"6E","NAG","DEL","853.894"
"LO","TLL","KBP","1079.273"
"AR","ASU","AEP","1039.822"
"AA","DGO","DFW","1218.603"
"CA","HGH","WEH","791.216"
"PC","PRN","SAW","710.954"
"TK","ESB","AJI","856.953"
"I2","FUE","MAD","1633.829"
"UX","LPA","FUE","160.08"
"TK","NAJ","IST","1434.743"
"LS","EDI","LPA","3259.385"
"CGZ","KWE","WXN","500.049"
"W5","THR","PGU","933.757"
"G3","NAT","EZE","4010.356"
"QW","WNZ","KWE","1396.892"
"W6","RIX","DTM","1217.198"
"US","DFW","MLI","1112.291"
"AA","MRS","LHR","989.28"
"CZ","HGH","SJW","1038.423"
"ZL","PKE","BHS","134.952"
"9R","LPD","LET","321.114"
"FR","MAD","OZZ","1101.988"
"JT","BDO","PKU","1064.274"
"GS","SHE","JMU","801.958"
"6E","DEL","JDH","475.809"
"W6","LTN","KTW","1360.601"
"MI","KNO","SIN","622.09"
"AS","SMF","SJD","2061.959"
"VB","ACA","MTY","1003.799"
"CA","HKG","PEK","1992.045"
"CZ","WEH","WUH","1025.796"
"KE","OKA","ICN","1258.572"
"WX","ORY","LCY","350.892"
"CA","CAI","PEK","7532.887"
"QR","JFK","CDG","5833.65"
"CZ","HMI","CGO","1973.311"
"LX","ZRH","BOS","6009.994"
"AF","PRG","CDG","852.371"
"UA","YOW","IAD","724.287"
"U2","BFS","ALC","1870.186"
"W6","FMM","SKP","1116.452"
"JL","JFK","MSY","1901.49"
"T3","ABZ","EMA","489.153"
"CA","BUD","PEK","7328.772"
"DE","CUN","FRA","8606.128"
"BK","XNN","CKG","869.498"
"US","DFW","MHK","695.106"
"CA","CAN","XMN","507.057"
"IB","LHR","MAN","242.811"
"CZ","XMN","AMS","9317.19"
"SQ","COK","SIN","3202.466"
"AP","PMO","LIN","867.635"
"S2","DEL","BLR","1710.049"
"CZ","YNZ","CGQ","1267.198"
"DE","ZTH","FRA","1680.168"
"TOM","HRG","MAN","4145.864"
"CZ","KWE","JJN","1196.834"
"V7","NTE","MUC","1009.063"
"AZ","LIN","BCN","741.97"
"PS","KBP","PEK","6430.648"
"HV","AMS","PMO","1698.657"
"AK","KUL","DAD","1640.379"
"ZH","HGH","NNG","1484.662"
"0B","BCM","FCO","1280.121"
"AI","JAI","DEL","231.699"
"TK","ISL","ORN","2623.349"
"KN","NAY","WNZ","1382.303"
"SA","JNB","BEW","980.694"
"WT","YRL","YNO","168.04"
"MH","KBR","SZB","347.539"
"AB","TXL","RHO","2136.688"
"0B","OTP","LTN","2106.461"
"MI","TRV","SIN","3100.348"
"ZH","YIH","HUZ","890.139"
"JT","DPS","MOF","777.195"
"PI","MQJ","YKS","808.943"
"AA","BOS","PDX","4072.32"
"CA","HGH","FCO","9148.33"
"GX","TSN","NNY","804.413"
"AF","CDG","KBP","2032.405"
"GX","NNG","BFJ","585.144"
"8L","CGO","ZHA","1518.259"
"LT","VNO","CDG","1673.65"
"LS","PMI","MAN","1581.052"
"TO","NTE","DJE","1805.218"
"MU","WUH","HYN","739.902"
"G8","NAG","CCU","985.178"
"6E","COK","BLR","367.261"
"WN","TUL","LAS","1727.084"
"GS","XIY","CKG","562.003"
"AI","JDH","DEL","475.809"
"MU","HRB","TSN","1027.0"
"CA","CKG","HTN","2605.833"
"JD","CGO","HGH","781.29"
"X3","TXL","LPA","3616.54"
"BI","KCH","MZV","571.29"
"FR","MLA","BCN","1234.206"
"A7","PBC","PQM","694.671"
"AF","MLA","CDG","1755.433"
"AZ","CDG","LIM","10276.032"
"AA","BJX","DFW","1394.482"
"EW","STR","PMO","1209.69"
"U6","KJA","NMA","2267.599"
"DL","RIC","JFK","463.505"
"TK","AAL","IST","2216.014"
"MM","ICN","OKA","1258.572"
"EQ","LTX","OCC","187.73"
"QG","KUL","DPS","1964.367"
"XV","EIS","DOM","471.929"
"AA","DFW","ELP","885.373"
"3U","HGH","HAK","1521.367"
"TK","MIA","IST","9585.068"
"S2","BOM","NAG","682.593"
"B6","JFK","BUR","3958.412"
"BW","POS","BGI","341.019"
"KL","AMS","CAN","9139.746"
"LN","CMN","BEN","2602.012"
"QZ","KNO","PEN","240.133"
"LA","IQT","TPP","454.858"
"IB","NTE","FCO","1247.174"
"AA","SCL","JFK","8237.799"
"IR","THR","SDG","392.869"
"W6","OTP","NAP","1045.623"
"LM","SYY","EDI","308.849"
"IA","EBL","MUC","2940.025"
"AT","OZZ","ORY","2126.841"
"AK","KCH","KBR","1033.956"
"UA","MIA","IAD","1486.163"
"AA","LAS","MIA","3494.154"
"CA","XNN","WUH","1292.953"
"LX","GRZ","ZRH","522.785"
"FL","MSY","STL","973.599"
"AA","MIA","MTY","1982.185"
"FJ","NRT","NAN","7115.784"
"TR","SIN","CGO","3827.278"
"UX","MAD","PMI","546.207"
"HV","FCO","RTM","1273.862"
"AZ","VCE","RIX","1501.131"
"LH","SVQ","MUC","1876.992"
"NS","CGQ","PKX","916.027"
"LM","INV","SYY","154.361"
"IB","ORY","JFK","5833.928"
"WK","ZRH","PUJ","7525.906"
"DE","MUC","DJE","1612.155"
"OK","BUD","PRG","471.596"
"VS","BGI","MAN","6698.856"
"PC","SAW","KWI","2129.675"
"SC","XMN","JDZ","541.414"
"JJ","LIM","CUZ","585.908"
"EW","ZAG","STR","611.849"
"6E","BLR","IXM","376.362"
"TOM","MAN","NAP","1859.931"
"FR","ALC","CPH","2164.54"
"AA","LHR","JFK","5539.644"
"X3","NUE","PMI","1286.755"
"LX","CAI","ZRH","2744.743"
"IB","MAD","SCQ","484.695"
"FR","DUB","LCJ","1735.406"
"MF","CSX","TNA","1033.797"
"VY","IBZ","CDG","1131.397"
"AZ","PMO","TXL","1599.467"
"HU","SJW","TEN","1259.772"
"SQ","SIN","DRW","3339.123"
"4N","YEG","YXY","1528.562"
"PJ","YHZ","FSP","605.448"
"AF","CDG","ZRH","476.309"
"JW","OKA","NRT","1611.971"
"U2","VCE","ORY","834.314"
"ZL","TRO","GFN","241.828"
"VS","DEL","LHR","6731.288"
"AZ","VGO","MAD","465.699"
"TP","OTP","LIS","2970.813"
"FI","KEF","BOS","3874.24"
"FR","MRS","MAD","797.254"
"XQ","AYT","ADA","398.217"
"IB","BCN","OPO","898.661"
"AC","YYT","YOW","1766.919"
"KQ","LUN","LLW","598.496"
"DL","LHR","IAD","5901.783"
"JT","BDJ","BPN","338.362"
"CZ","AKU","XIY","2597.717"
"AF","BLR","CDG","7824.853"
"9W","HKG","BOM","4271.902"
"QF","MEL","DRW","3132.5"
"7H","KOT","EMK","55.611"
"X3","NUE","AYT","2114.058"
"W6","CPH","SKP","1651.266"
"KN","TEN","PKX","1448.942"
"U2","BSL","BEG","1029.254"
"S2","GAU","DEL","1455.511"
"AA","SGF","LGA","1727.378"
"AD","FOR","VCP","2330.006"
"VY","BCN","GOA","650.53"
"IB","BJL","BCN","3599.884"
"IQ","TSE","PWQ","408.438"
"CZ","HSN","PEK","1244.084"
"WS","YYC","YQQ","784.906"
"NT","CMN","LPA","959.427"
"BA","MSY","LHR","7434.442"
"OD","KUL","TRV","2815.118"
"AV","MIA","LIM","4218.885"
"6E","CCU","BLR","1546.84"
"EI","DUB","CFN","225.104"
"AA","FRA","LHR","654.76"
"WN","PHX","GEG","1643.859"
"MU","BSD","HGH","2168.614"
"4H","DAC","CGP","228.869"
"FR","KIR","ALC","1694.418"
"SV","THR","MED","1664.572"
"VA","NAN","BNE","2710.858"
"A7","CUN","PQM","665.173"
"9W","COK","BOM","1063.812"
"KE","GMP","RSU","310.963"
"U2","MAN","HER","2929.362"
"UL","HKG","CMB","4012.49"
"ZH","PEK","WNZ","1408.535"
"D2","CEE","HEL","738.069"
"SA","CPT","KIM","819.27"
"MH","JHB","SZB","288.003"
"LH","SSG","LOS","674.07"
"HO","LJG","KWE","651.799"
"US","PBI","DFW","1772.119"
"HU","HKG","CKG","1098.077"
"MU","INC","WUH","1137.119"
"4W","FAI","CEM","166.313"
"US","RIC","BOS","762.318"
"FL","SNA","DEN","1359.686"
"MY","SPR","ORZ","66.472"
"AD","CGB","SJP","911.804"
"8B","KOE","ENE","264.963"
"TK","TLL","IST","2035.078"
"AB","MUC","TLV","2655.012"
"CA","KWE","PEK","1756.271"
"PY","GEO","PBM","358.481"
"AA","CLT","EWN","354.951"
"AA","JFK","BNA","1229.761"
"TP","LIS","IST","3212.262"
"EI","DUB","MAD","1454.221"
"AA","DFW","MIA","1802.169"
"HU","PEK","HKG","1992.045"
"PR","MNL","SIN","2374.852"
"U6","KUF","EVN","1547.503"
"AA","LHR","BWI","5833.38"
"JT","SUB","JOG","263.514"
"SX","BRN","PMI","904.446"
"MH","SIN","KUL","297.472"
"AA","EWN","CLT","354.951"
"WF","TRF","CPH","421.952"
"TK","NDJ","IST","3504.836"
"WT","XBE","YAX","95.714"
"MF","HKG","WUS","727.277"
"TP","DKR","LIS","2795.776"
"4U","STR","NAP","954.976"
"AR","AEP","FLN","1210.614"
"MU","HAK","CSX","959.578"
"KL","AMS","KWI","4355.28"
"SE","PUJ","TLS","6980.529"
"AA","KUL","SIN","297.472"
"9W","SIN","DEL","4159.415"
"FR","MLA","NUE","1541.654"
"LO","WAW","KUN","373.018"
"AA","CZM","MIA","896.129"
"CZ","SIN","FOC","3207.318"
"DL","LGA","CAE","993.437"
"3U","TYN","DAT","267.639"
"G4","SFB","ATW","1838.325"
"EI","DUB","LIS","1642.475"
"CA","TYN","DLC","788.39"
"U2","MAN","PRG","1191.726"
"UX","AMS","MAD","1460.654"
"VA","BNE","NAN","2710.858"
"JD","SHE","HFE","1226.325"
"MU","WUH","TYN","787.718"
"GS","KWE","CKG","354.021"
"MU","CGO","DLC","844.99"
"IR","THR","RZR","147.139"
"G8","GOI","BLR","482.935"
"G4","SFB","AVP","1483.282"
"6E","GAU","CCU","498.312"
"AF","CDG","FCO","1100.694"
"Q6","ULP","CTL","201.114"
"ET","LLI","AXU","242.534"
"CA","CAN","TNA","1543.454"
"CU","FCO","HAV","8694.051"
"FW","NRT","KMQ","364.35"
"FR","AHO","LTN","1414.047"
"AK","JHB","KCH","742.376"
"FR","AHO","BLL","1681.134"
"FR","BCN","TRN","625.826"
"UA","OKJ","GUM","2608.652"
"KM","MLA","LIN","1152.194"
"LH","FRA","SJO","9354.444"
"IG","OLB","ZRH","734.162"
"AI","TIR","HYD","417.581"
"Q6","SAL","SJO","652.15"
"MS","LXR","LHR","4004.884"
"8U","JED","BEN","2196.93"
"UT","KJA","IKT","885.237"
"NZ","WLG","PMR","131.134"
"LA","TYL","LIM","944.747"
"AP","CTA","AMS","1834.873"
"VS","DXB","LHR","5497.926"
"AY","HEL","MHQ","280.504"
"SQ","SIN","HYD","3306.054"
"MU","SJW","XNN","1133.655"
"IV","PGU","TBZ","1340.598"
"CZ","DQA","DLC","913.358"
"SC","XMN","ZHA","877.66"
"WN","CLE","BWI","504.803"
"IJ","NRT","HRB","1614.84"
"VN","HKG","SGN","1492.977"
"AA","SAN","YYC","2060.06"
"OZ","MNL","ICN","2608.849"
"IG","MLA","LIN","1152.194"
"HO","HGH","BFJ","1494.115"
"FR","BLQ","WMI","1116.478"
"GS","HLD","XIL","657.862"
"QS","PRG","PVK","1344.164"
"LH","MUC","ZTH","1389.363"
"HV","LIS","RTM","1802.147"
"TK","IST","NUE","1649.276"
"8U","MRA","IST","1570.282"
"CA","YCU","KWE","1035.511"
"AA","HMO","PHX","491.024"
"W6","VNO","DTM","1226.632"
"GS","HLD","HLH","372.376"
"XJ","DMK","SHE","3791.092"
"IR","IFN","RAS","547.886"
"AA","MIA","TGU","1491.167"
"FR","PFO","MAN","3411.642"
"LG","BIA","LUX","825.677"
"CZ","IST","PEK","7058.857"
"BA","ZRH","LHR","788.067"
"ZH","CAN","TSN","1790.562"
"AY","LHR","DFW","7627.239"
"FL","CRP","LBB","774.444"
"ZH","JJN","HFE","786.754"
"US","CLT","DFW","1503.207"
"9W","JDH","BOM","796.639"
"6E","HYD","COK","817.06"
"US","CLT","CLE","693.666"
"AA","RIC","CLT","412.474"
"G3","CWB","VCP","348.415"
"7I","VLN","AUA","346.608"
"VS","SYD","HKG","7393.846"
"GF","FRA","BAH","4439.791"
"CM","SAP","SJO","728.446"
"SG","JLR","BOM","872.636"
"GA","SIN","BPN","1463.543"
"DL","EYW","LGA","1946.787"
"OA","LRS","JTY","77.143"
"S7","LED","SKG","2202.793"
"MI","LOP","SIN","1765.161"
"FR","PRG","BLL","714.055"
"US","LAS","CLT","3076.588"
"JW","NRT","OKA","1611.971"
"MU","PEK","CDG","8188.746"
"US","LGA","LIT","1743.619"
"HX","HKG","ICN","2069.728"
"U2","PRG","MAN","1191.726"
"KM","CWL","MLA","2233.351"
"IG","LIN","MLA","1152.194"
"KE","ICN","DYG","1751.038"
"2L","OLB","BRN","688.122"
"CZ","WNZ","CSX","749.46"
"ZH","CAN","SHE","2238.49"
"FR","RYG","BCN","2099.238"
"ZH","HGH","KWE","1394.304"
"AZ","FCO","JFK","6865.702"
"CZ","KWE","HGH","1394.304"
"SC","TSN","HLD","1138.048"
"GL","SAE","IKE","37.194"
"U6","PEE","DWC","3672.084"
"AY","IVL","HEL","929.037"
"G5","XMN","AQG","679.76"
"GA","MDC","SIN","2326.883"
"ZH","XIY","SHE","1514.623"
"SK","ARN","LLA","689.189"
"AA","CLT","STL","924.375"
"A5","SXB","RNS","694.053"
"W6","BCN","VNO","2258.076"
"IB","MAD","AMS","1460.654"
"ZH","SHE","LYI","855.848"
"R3","KHV","OHH","783.145"
"WN","TUS","LAS","586.91"
"AZ","KWI","FCO","3491.347"
"UX","MAD","VGO","465.699"
"GA","DPS","JOG","531.848"
"DL","CUL","HMO","597.764"
"QF","BME","SYD","3378.348"
"GS","CGO","HFE","443.092"
"WN","STL","ECP","1022.449"
"Y4","GDL","MKE","2877.617"
"UL","SHJ","CMB","3280.029"
"UA","IAD","ROC","464.527"
"SK","ZAG","CPH","1123.717"
"NH","FUJ","NGS","104.819"
"DY","VCE","ARN","1615.988"
"3U","HRB","XIY","1932.488"
"VY","BCN","BSL","822.237"
"FM","JNG","CGQ","1253.617"
"AA","JFK","LIM","5865.782"
"US","SJU","CLT","2376.298"
"2I","LIM","TPP","618.403"
"7C","ICN","FUK","563.319"
"AA","DRW","BNE","2850.739"
"U2","NTE","BSL","689.596"
"AB","STR","SKG","1414.007"
"BU","KGA","FBM","842.417"
"CZ","CKG","PEK","1464.01"
"VY","BCN","SVQ","809.278"
"EK","DXB","LOS","5895.906"
"OR","PUJ","AMS","7244.709"
"WN","STL","LGA","1425.845"
"UA","DEN","MIA","2748.692"
"WT","MSA","ZPB","57.589"
"Y4","GDL","SJD","723.245"
"CX","DEL","HYD","1267.684"
"QS","CFU","PRG","1248.633"
"AI","NAG","RPR","279.326"
"3U","HRB","SJW","1254.483"
"DY","ARN","CDG","1539.156"
"F9","DEN","SBA","1471.392"
"FR","WMI","BCN","1869.31"
"GJ","CGQ","WEH","811.223"
"D7","KUL","DEL","3876.905"
"ZH","SHE","JJN","1926.518"
"3U","WNZ","HRB","2026.006"
"KU","FCO","CDG","1100.694"
"SJ","WUH","DPS","4396.945"
"LS","LPA","EMA","3001.484"
"JT","KJT","LOP","937.146"
"W3","LHR","LOS","5004.06"
"8L","HFE","LJG","1746.749"
"AV","LIM","SCL","2461.893"
"0B","TRN","NAP","721.675"
"YC","TJM","LED","2033.342"
"AA","MAN","JFK","5362.044"
"B6","JNB","JFK","12831.327"
"MS","CAI","DXB","2415.445"
"8L","LJG","XIY","1186.082"
"IG","TRN","NAP","721.675"
