"Airline","Departure","Destination","distance_km"
"BY","MAN","HRG","4145.864"
"JD","XIY","TSN","924.639"
"AK","KUL","SGN","1050.294"
"NS","SJW","ZYI","1387.635"
"BA","ABV","LHR","4774.216"
"IN","PNK","PSU","407.861"
"VY","GOA","CDG","700.5"
"LA","JAE","LIM","737.788"
"LO","WAW","IST","1346.719"
"BA","LHR","ABZ","647.095"
"Y2","JBQ","HAV","1381.054"
"UA","KWI","BAH","420.423"
"HU","CAN","XIY","1306.01"
"BK","CSX","CKG","662.126"
"NZ","ZQN","SYD","1938.921"
"3U","WNZ","CSX","749.46"
"W6","VNO","SVG","1281.416"
"MU","VTE","NNG","778.327"
"CZ","YNZ","CAN","1303.208"
"7H","BET","WTL","67.052"
"DL","PWM","LGA","433.383"
"U2","BIA","CDG","896.458"
"AA","LGB","PHX","570.005"
"AF","CDG","IST","2213.623"
"AF","BSL","AMS","560.643"
"AA","BOS","DFW","2509.269"
"CA","TNA","CKG","1261.857"
"BA","LIN","LHR","980.636"
"3H","YGL","YGW","184.248"
"CZ","TSN","NNG","2031.745"
"HV","AMS","JMK","2300.728"
"6E","CCU","JLR","861.62"
"FR","CIA","PRG","931.941"
"US","DSM","PHX","1847.154"
"KL","RIX","AMS","1333.238"
"DL","LGA","AUA","3166.577"
"UA","LIS","MIA","6677.167"
"FR","MAN","RZE","1702.642"
"LA","SCL","BBA","1394.626"
"9W","CCU","DAC","239.166"
"P6","YQB","YZV","536.741"
"JT","MOF","DPS","777.195"
"BA","LCY","MAD","1257.882"
"B6","BOS","CHS","1317.728"
"7H","BKC","OTZ","119.324"
"XY","KWI","JED","1218.56"
"MH","JHB","SZB","288.003"
"BA","LHR","MPL","938.154"
"CZ","YIW","CGQ","1704.295"
"CZ","HRB","YNZ","1450.988"
"JD","CKG","CAN","965.641"
"CA","HGH","CAN","1038.357"
"UA","BOS","YHZ","664.805"
"IR","THR","SDG","392.869"
"AY","LJU","HEL","1710.934"
"AD","CGB","VCP","1247.056"
"FR","GSE","AHO","1923.163"
"SV","JED","SHW","956.672"
"ZH","CSX","TSN","1274.084"
"AZ","CDG","NUE","620.942"
"B2","WAW","MSQ","509.256"
"KC","AKX","ALA","1686.024"
"CX","HKG","SGN","1492.977"
"CZ","AMS","HGH","8922.03"
"AV","GUA","TGU","361.343"
"MU","BAV","SJW","476.579"
"QF","MEL","MQL","456.289"
"TO","CFU","MAN","2268.34"
"AQ","DLC","NBS","617.5"
"W6","CTA","OTP","1214.027"
"AZ","LIN","WAW","1133.958"
"BK","CSX","XMN","634.991"
"AB","RHO","NUE","1999.774"
"US","DFW","SMF","2298.446"
"W6","LTN","LIS","1606.448"
"TK","AAL","IST","2216.014"
"AA","DFW","DSM","1005.602"
"CZ","SJW","BAV","476.579"
"FY","BTH","SZB","362.595"
"CGZ","KWE","HYN","1458.599"
"FG","KDH","DXB","1238.019"
"LO","CHS","WAW","7860.633"
"NP","CAI","LXR","511.15"
"VL","ABV","MIU","710.623"
"AY","LHR","JFK","5539.644"
"XY","JED","LXR","792.503"
"RQ","HEA","FAH","204.975"
"KA","DAC","HKG","2409.063"
"9W","JDH","BOM","796.639"
"VN","NRT","DAD","3865.657"
"U6","EVN","LED","2396.069"
"BE","MHQ","HEL","280.504"
"AB","TXL","HEL","1118.843"
"AS","LGB","PDX","1362.435"
"AZ","TFN","MAD","1770.702"
"MI","SIN","PKU","300.158"
"QF","WGA","SYD","365.854"
"WN","RNO","PHX","966.628"
"GS","XMN","ZYI","1161.351"
"AK","KUL","PNK","913.851"
"GS","DLC","TNA","445.789"
"SL","DMK","TNA","3037.553"
"AT","AMS","CMN","2327.102"
"4W","IRC","FAI","208.617"
"TO","MAN","BVC","4510.918"
"CZ","CAN","VTE","1267.494"
"FR","LPA","DUB","2931.21"
"W6","OTP","DTM","1569.278"
"FR","MAD","LPA","1764.684"
"GL","XEQ","QUV","29.311"
"JT","BTH","KJT","946.614"
"U2","CPH","MAN","994.594"
"AF","CDG","CPH","1003.7"
"UD","EBL","AYT","1176.869"
"OD","KUL","SBW","1142.699"
"MU","MAD","XIY","9183.685"
"AY","HEL","HKG","7809.725"
"DL","BOS","JFK","300.178"
"ET","SIN","MEL","6033.041"
"HU","HGH","XIY","1192.509"
"3F","HYL","KTB","23.958"
"HU","SJW","YIH","907.986"
"AC","YOW","BOS","497.948"
"MJ","CMB","DAC","2165.76"
"IB","LIN","MAD","1180.21"
"7H","ANC","ANI","510.075"
"FR","CFU","CIA","663.164"
"EK","SYD","DXB","12043.88"
"CX","HKG","KUL","2543.09"
"W6","OTP","TRF","1943.988"
"IF","EBL","IST","1430.457"
"US","LHR","MIA","7108.929"
"OF","ABV","AKR","291.462"
"ZH","CGQ","INC","1750.453"
"LS","MAN","REU","1381.498"
"MS","DXB","SIN","5846.663"
"TK","IST","MRS","1941.809"
"AF","CDG","CUN","8218.82"
"AF","LIN","LCY","955.793"
"KL","AMS","KWI","4355.28"
"AA","LAS","LHR","8395.01"
"AA","PHX","STL","2026.818"
"J9","KWI","DWC","859.37"
"MU","HRB","TSN","1027.0"
"VS","ISB","MAN","6134.062"
"AZ","AMS","CPH","633.385"
"FR","BGY","MAN","1212.379"
"UJ","KBP","LED","1052.139"
"HZ","UUS","BQS","1188.44"
"HU","XIY","NRT","2868.928"
"KL","TLL","AMS","1471.883"
"DY","CTA","CPH","2026.405"
"SU","KUF","LED","1395.62"
"GK","NRT","OIT","830.864"
"G4","LAS","SGF","1941.262"
"TO","ORY","AMS","432.785"
"DY","HEL","CPH","892.134"
"T5","ASB","LHR","4741.189"
"UO","HKG","NRT","2962.147"
"JD","LJG","XMN","1807.142"
"PK","MAN","ISB","6134.062"
"KL","XMN","AMS","9317.19"
"AA","RNO","PHX","966.628"
"KL","AMS","DUB","750.16"
"ZK","DEN","MCK","349.522"
"KL","AMS","DRS","633.375"
"KL","LPI","AMS","965.2"
"LO","WAW","MAD","2271.133"
"W6","OTP","MLA","1379.474"
"AF","ORY","CWL","504.991"
"EU","ZYI","WNZ","1362.788"
"FR","RIX","MAN","1703.246"
"AF","LCY","DUB","478.335"
"SG","BOM","HYD","622.839"
"TP","VCP","LIS","7928.11"
"SK","HRG","CPH","3588.742"
"0B","TRN","NAP","721.675"
"G4","LAS","RNO","555.782"
"AS","ANC","BET","639.467"
"NP","CAI","SAW","1213.134"
"AF","PAP","MIA","1148.899"
"KM","CWL","MLA","2233.351"
"TR","SIN","KBR","567.851"
"3K","SIN","KWE","2816.834"
"AA","BWI","LHR","5833.38"
"DL","CLE","JFK","682.207"
"AZ","CDG","MPL","614.162"
"TR","KUL","SIN","297.472"
"MH","KUL","CDG","10441.963"
"MH","HEL","CDG","1895.558"
"FR","TPS","FKB","1259.36"
"UA","PIR","DEN","619.168"
"AB","TXL","MAD","1853.641"
"FD","CNX","CSX","1789.671"
"AF","CDG","HKG","9590.058"
"MU","WUX","CAN","1142.387"
"UA","SBA","DEN","1471.392"
"SC","XMN","ZHA","877.66"
"W5","THR","BXR","993.579"
"AC","YDF","YHZ","667.894"
"UA","PIA","DEN","1272.629"
"AB","HRG","DRS","3151.948"
"IR","ABD","THR","657.47"
"QS","PRG","TXL","281.632"
"3H","YKL","YQB","947.171"
"KL","LIM","AMS","10519.913"
"AM","JFK","MTY","2936.147"
"SV","JED","AYT","1874.223"
"AT","TRN","CMN","1851.8"
"PS","WAW","KBP","719.265"
"B2","MSQ","RIX","424.16"
"TK","ALA","IST","3921.436"
"X3","NUE","RHO","1999.774"
"U2","CTA","CDG","1631.44"
"4U","LIN","TXL","843.144"
"AH","CZL","BSL","1260.278"
"4M","EZE","JFK","8534.825"
"NK","DFW","SJD","1647.935"
"AK","VTE","KUL","1697.463"
"US","JFK","IST","8026.797"
"FR","DUB","KBP","2544.144"
"2O","ADQ","KPY","38.048"
"ZH","NNG","CAN","531.937"
"AF","NRT","CDG","9709.929"
"Y9","THR","ABD","657.47"
"VA","MKY","SYD","1433.923"
"F9","DEN","ONT","1315.73"
"SK","CPH","HRG","3588.742"
"AA","AEX","DFW","457.264"
"AV","GUA","MCR","313.071"
"IE","NAN","VLI","966.186"
"FW","FUK","KMI","211.69"
"U2","MAN","BSL","943.012"
"GS","DLC","TSN","362.503"
"TO","DJE","MPL","1228.938"
"NS","CKG","WNZ","1398.003"
"WN","RNO","DEN","1290.889"
"VA","SYD","MKY","1433.923"
"F9","DEN","LAS","1009.365"
"TK","IST","LXR","1772.915"
"SC","TEN","TNA","1242.747"
"VA","HTI","SYD","1526.736"
"CA","KWE","HFE","1173.264"
"G4","LAS","TUL","1727.084"
"FZ","DXB","EVN","1944.759"
"MF","XMN","HRB","2454.475"
"DL","LGA","PWM","433.383"
"SV","BAH","JED","1272.192"
"KL","AMS","LPI","965.2"
"3O","CMN","NAP","2104.872"
"7H","FAI","ANC","418.939"
"AY","HEL","MHQ","280.504"
"AF","CAI","CDG","3210.457"
"FD","CNX","HGH","2511.851"
"MU","CKG","INC","976.1"
"IQ","TSE","ALA","950.542"
"AC","YHZ","LHR","4584.535"
"BT","CDG","RIX","1672.09"
"PK","ISB","DXB","1925.521"
"DL","JFK","GND","3393.247"
"6E","CCU","GAU","498.312"
"MU","LZO","ZHA","985.325"
"JT","KNG","AMQ","622.228"
"LH","ALA","CAN","3984.751"
"Y4","CUN","PBC","1218.013"
"LO","WAW","VNO","396.494"
"HV","AMS","NAP","1461.087"
"EI","DUB","LPA","2931.21"
"KL","AMS","NRT","9318.781"
"RX","DAC","SIN","2898.232"
"HO","LJG","CAN","1364.137"
"IG","LIN","OLB","505.913"
"KL","EZE","CDG","11100.502"
"FD","DMK","CKG","1863.768"
"Y4","GDL","MTY","669.963"
"TP","LIS","BSL","1663.079"
"HU","INC","XIY","511.25"
"DL","BOS","LAS","3822.671"
"BX","GMP","TAE","248.454"
"OK","TFN","MAD","1770.702"
"GS","XIY","LJG","1186.082"
"GS","TSN","IQN","935.373"
"AK","DPS","KUL","1964.367"
"B9","THR","BND","1056.908"
"BW","POS","GND","164.123"
"IR","THR","RZR","147.139"
"A5","MRS","SXB","596.615"
"DL","PAP","MIA","1148.899"
"PN","CKG","WNH","744.662"
"M1","MAO","PIN","365.7"
"HO","CSX","KWE","659.828"
"BA","LHR","SCL","11653.202"
"AF","LIN","ORY","636.468"
"FR","PMO","FMM","1115.223"
"AZ","AHO","TRN","510.687"
"2I","LIM","TPP","618.403"
"DY","HEL","ORY","1928.259"
"NH","HGH","NRT","1955.627"
"AI","CCU","SHL","493.202"
"NF","SON","LOD","83.058"
"AA","DFW","CUN","1657.192"
"W6","PRG","LTN","1040.871"
"CZ","SJW","DLC","599.099"
"AD","MAB","AUX","229.306"
"DL","DSM","LGA","1655.401"
"SC","CKG","XMN","1273.043"
"CA","CGQ","TSN","879.491"
"TO","MAN","REU","1381.498"
"AA","DFW","DEN","1032.098"
"KU","KWI","LHR","4674.743"
"TP","LIS","DUB","1642.475"
"SX","BRN","IBZ","1023.131"
"SK","LHR","SVG","909.189"
"CA","XIY","WUX","1136.917"
"CA","MSQ","BUD","945.702"
"IB","LHR","JFK","5539.644"
"AY","XIY","HEL","6406.505"
"G5","HLD","JGD","334.272"
"FL","BWI","AUA","3037.548"
"P4","GUA","TGU","361.343"
"WN","PHX","SMF","1040.006"
"QF","DXB","PRG","4463.786"
"TK","BUS","IST","1070.565"
"FY","PKU","SZB","297.092"
"M4","HRG","CAI","402.086"
"DL","PDX","JFK","3938.866"
"UA","PUB","DEN","175.523"
"EI","AMS","ORK","906.114"
"KL","HEL","AMS","1521.304"
"US","GCM","MIA","731.058"
"MU","XIY","LJG","1186.082"
"AY","WAW","HEL","939.006"
"PG","CNX","SIN","2012.823"
"AZ","AMS","BLL","477.041"
"AA","BOM","LHR","7213.041"
"W6","OTP","CIA","1134.817"
"QR","CCU","DAC","239.166"
"LS","EMA","IBZ","1565.825"
"AA","MIA","CAP","1068.651"
"HO","HRB","HGH","1784.854"
"KA","HKG","TSN","1897.924"
"MU","SJW","DLC","599.099"
"G4","LAS","ATW","2425.262"
"7H","EMK","AUK","14.599"
"IA","ISU","CPH","3326.994"
"SG","HYD","CCU","1207.673"
"D7","HGH","KUL","3636.607"
"MF","INC","XMN","1925.223"
"CZ","CSX","JJN","654.016"
"KL","MAN","AMS","486.718"
"M4","LXR","CAI","511.15"
"JP","LJU","AMS","974.429"
"AA","CRP","DFW","571.758"
"UJ","KBP","IST","1021.972"
"RO","PRG","OTP","1080.646"
"KK","IST","JED","2387.531"
"MJ","JED","CMB","4653.749"
"WJ","ZTB","YHR","29.011"
"FR","RYG","MLA","2629.095"
"U2","JMK","MAN","2759.859"
"A3","RHO","SKG","638.246"
"9W","HYD","BOM","622.839"
"BA","LCY","DUB","478.335"
"MU","HFE","CKG","1043.288"
"CZ","CAN","FUK","2018.862"
"I2","LPA","MAD","1764.684"
"AF","KBP","CDG","2032.405"
"GJ","HGH","WDS","941.018"
"KA","HKG","CAN","136.012"
"SV","JED","RAH","984.39"
"BE","CDG","EXT","468.122"
"BA","MAD","MIA","7107.252"
"AP","CTA","CDG","1631.44"
"BA","LHR","MIA","7108.929"
"CX","WTB","HKG","6877.549"
"W6","OTP","TRN","1450.921"
"BA","MAN","CMF","1039.196"
"AK","KUL","HYD","3008.847"
"QF","HTI","MEL","1965.782"
"UA","DAY","DEN","1741.418"
"9W","DXB","BOM","1926.162"
"US","PHX","ONT","521.296"
"CA","WUX","XMN","805.106"
"NS","SWA","SJW","1646.693"
"ST","LPA","ERF","3381.681"
"JR","TSN","BAV","647.202"
"ZB","PFO","MAN","3411.642"
"WS","BNA","YYC","2734.046"
"AF","CDG","KBP","2032.405"
"LT","PRG","VNO","900.912"
"FR","LIS","PDL","1448.65"
"AB","NUE","SAW","1711.969"
"GA","SIN","LOP","1765.161"
"AY","HEL","XIY","6406.505"
"HY","BHK","LED","3250.937"
"AT","LPA","CMN","959.427"
"AR","MDQ","EZE","356.599"
"ZL","MEL","SYD","705.402"
"MU","HFE","CGQ","1542.967"
"V7","SXB","MRS","596.615"
"KA","DLC","HKG","1988.612"
"FV","KUF","LED","1395.62"
"TK","BLL","IST","2146.359"
"AA","DFW","PNS","969.87"
"CA","XMN","CSX","634.991"
"US","STX","MIA","1833.332"
"OK","MSQ","PRG","1030.201"
"EK","DXB","CMN","6080.497"
"AF","ORY","MLA","1738.03"
"OK","MAD","LPA","1764.684"
"US","DFW","YYC","2451.197"
"TP","AMS","LIS","1846.297"
"DL","BOS","BNA","1514.294"
"AC","YQF","YYC","119.107"
"TB","SPC","LPA","244.495"
"HV","ETM","AMS","3522.289"
"EE","BLL","WAW","867.759"
"AR","EZE","MDQ","356.599"
"LH","LHR","YHZ","4584.535"
"CZ","XMN","YIW","566.162"
"VT","MOZ","RFP","200.175"
"EK","PRG","DXB","4463.786"
"F9","CDR","DEN","356.139"
"NH","NRT","KKJ","879.624"
"KL","ALA","AMS","5256.019"
"FR","BUD","MAN","1654.462"
"HU","HRB","HFE","1721.588"
"8U","JED","BEN","2196.93"
"CZ","TNA","XIY","809.992"
"TCX","MAN","CUN","7794.526"
"A5","RNS","BIA","1068.763"
"S4","PDL","AMS","2857.154"
"KK","IST","KWI","2191.406"
"AI","BOM","HYD","622.839"
"UJ","CAI","KWI","1601.906"
"MS","CAI","JFK","9016.466"
"IB","MIA","MAD","7107.252"
"UL","KUL","CMB","2466.898"
"X3","RHO","NUE","1999.774"
"IB","MAD","SXB","1259.283"
"SC","TSN","HRB","1027.0"
"AZ","MAD","TFN","1770.702"
"SK","TXL","CPH","342.539"
"HZ","KXK","UUS","577.418"
"AP","TXL","PMO","1599.467"
"TV","CKG","TSN","1432.33"
"TO","SAW","ORY","2280.492"
"KL","DLC","HGH","976.647"
"WN","DEN","LAS","1009.365"
"DV","TSE","PWQ","408.438"
"US","CHS","MIA","790.456"
"GS","INC","KWE","1330.103"
"US","DEN","MIA","2748.692"
"FO","ADE","RIY","511.749"
"AF","CDG","LIS","1469.964"
"B6","DFW","DXB","12919.389"
"XQ","AYT","AMS","2654.811"
"RX","CCU","DAC","239.166"
"MF","YNZ","XMN","1007.95"
"3R","LED","ASF","1902.075"
"AF","GOT","CDG","1156.163"
"US","BOS","DFW","2509.269"
"DP","NBC","LED","1372.886"
"TL","WTB","MEL","1298.528"
"YM","CDG","TIV","1450.645"
"MF","HGH","CSX","735.825"
"4T","HRG","BSL","3216.438"
"LX","LCY","BSL","692.431"
"W3","ABV","ENU","283.521"
"AT","CMN","SAW","3349.831"
"BK","TSN","XMN","1622.929"
"VW","SLP","MFE","514.433"
"US","MIA","CZM","896.129"
"EE","WAW","OTP","924.673"
"UA","ANC","DEN","3863.052"
"5J","ILO","HKG","1568.604"
"P4","LCE","PEU","333.443"
"AY","OTP","TXL","1291.042"
"US","BWI","DFW","1954.769"
"MU","CSX","SIN","3141.404"
"A5","CFR","MRS","771.72"
"SQ","SIN","DXB","5846.663"
"FR","ORK","BUD","2044.32"
"CZ","CKG","NNG","805.273"
"SK","CPH","HEL","892.134"
"ZH","HGH","KWE","1394.304"
"4U","TXL","CTA","1683.933"
"FR","LCJ","EMA","1410.541"
"9I","BOM","SAG","171.951"
"ZH","TSN","XMN","1622.929"
"TO","REU","MAN","1381.498"
"8L","LJG","XIY","1186.082"
"K7","HEH","THL","328.449"
"TOM","CUN","MAN","7794.526"
"V0","PZO","GEO","535.269"
"7H","BET","ANC","639.467"
"X3","NUE","ZQW","268.271"
"CA","CAN","NRT","2944.428"
"CZ","CSX","WNZ","749.46"
"CA","HKG","DLC","1988.612"
"UN","BOS","LHR","5239.65"
"VV","LIM","CUZ","585.908"
"DE","ZTH","MAN","2481.176"
"FZ","AMD","DWC","1785.381"
"Y4","CUN","GDL","1708.713"
"AC","YYC","YQL","186.275"
"UL","CMB","SYD","8762.528"
"MU","XIY","NRT","2868.928"
"BK","HRB","TSN","1027.0"
"WN","LAS","PDX","1227.665"
"FR","MAN","BGY","1212.379"
"D2","CEE","LED","440.73"
"ZH","CAN","WUX","1142.387"
"WN","SNA","SMF","650.376"
"AF","DUB","CDG","784.968"
"JU","INI","BUD","497.999"
"Y4","PHX","GDL","1673.04"
"B6","LGB","LAS","371.509"
"FL","DAY","BWI","652.352"
"DL","DEN","LGA","2599.81"
"AZ","CDG","BOS","5534.268"
"IB","MAN","MAD","1435.661"
"MF","JJN","CKG","1300.713"
"BT","LED","RIX","486.447"
"G4","LAS","FCA","1361.934"
"CZ","CSX","DQA","2310.046"
"KC","LED","TSE","2724.706"
"3U","NZH","HRB","798.967"
"VT","BOB","MOZ","241.382"
"8Q","EZS","IST","945.514"
"6E","PNQ","CCU","1577.308"
"F9","DEN","PDX","1592.175"
"AS","BRW","ANC","1162.785"
"TO","LIS","MPL","1217.168"
"CA","NRT","DLC","1699.921"
"TK","EZS","SAW","890.001"
"JR","TSN","SJW","248.266"
"VN","SGN","DPS","2370.933"
"CZ","KWE","XMN","1157.424"
"HO","TSN","NBS","924.968"
"AT","NDJ","CMN","3294.142"
"US","DFW","BRO","778.158"
"AA","BOS","RIC","762.318"
"LO","BLL","WAW","867.759"
"QF","SYD","DPS","4622.149"
"FL","DEN","SNA","1359.686"
"BA","LHR","MAD","1245.95"
"AM","GDL","SJD","723.245"
"UA","GUA","MIA","1640.006"
"FO","RIY","SCT","539.165"
"CZ","HKG","XMN","496.476"
"S2","BOM","BHO","657.691"
"DL","MIA","JFK","1757.122"
"CZ","CKG","CGQ","2311.088"
"SG","PNQ","HYD","500.267"
"FY","LGK","SZB","408.929"
"AT","CDG","CMN","1931.52"
"UA","YYC","PDX","881.672"
"AF","BIQ","ORY","657.326"
"FZ","DXB","MUX","1671.417"
"AF","LIM","CDG","10276.032"
"OV","VNO","TLL","532.126"
"EK","DXB","CRK","6832.873"
"CZ","HGH","NNG","1484.662"
"AZ","OTP","LIN","1322.536"
"FR","TSF","BLL","1142.162"
"4U","TXL","IBZ","1775.756"
"HV","HRG","AMS","3689.089"
"LA","GYN","BPS","1080.965"
"ZH","XIY","HFE","849.033"
"AI","IMF","CCU","602.156"
"HU","HGH","CGQ","1599.128"
"AA","JAX","DFW","1475.242"
"IR","AZD","THR","501.964"
"AZ","TRN","CDG","573.003"
"AC","YOW","YQB","368.072"
"DL","JFK","BOM","12532.253"
"AF","MLA","CDG","1755.433"
"9W","CCU","GAU","498.312"
"S2","PNQ","BOM","124.201"
"LH","ALA","TSE","950.542"
"VS","JFK","MAN","5362.044"
"PD","YHZ","YOW","954.804"
"DL","LGA","DAY","881.796"
"AF","MIA","PAP","1148.899"
"AB","JFK","TXL","6367.74"
"FD","TST","DMK","720.242"
"AT","CMN","MAN","2261.976"
"JL","FUK","TKS","388.512"
"FR","NUE","VNO","1123.629"
"DD","CNX","DMK","567.545"
"AA","YYC","LHR","7014.965"
"M4","HMB","CAI","421.515"
"TK","AYT","EBL","1176.869"
"US","AUA","MIA","1828.109"
"MU","YNZ","CSX","884.899"
"GF","BAH","DWC","479.096"
"NK","DFW","PHX","1393.866"
"MU","WUX","DLC","836.844"
"LO","WRO","WAW","305.417"
"B2","MSQ","ALA","3704.208"
"FR","EIN","AHO","1223.522"
"CA","XMN","NNG","1036.954"
"AI","NRT","SIN","5357.585"
"GF","CAI","BAH","1929.798"
"CZ","KWE","LJG","651.799"
"NS","CKG","SJW","1206.217"
"CZ","CKG","HRB","2457.899"
"IB","MAD","LIN","1180.21"
"TK","VNO","IST","1507.218"
"3U","XIY","XMN","1425.329"
"MU","SWA","XIY","1425.644"
"QS","PRG","SXB","510.899"
"CX","FUK","HKG","2047.162"
"US","CUN","JFK","2506.34"
"4M","JFK","EZE","8534.825"
"Y4","SLP","CUN","1458.289"
"WN","STL","BWI","1184.486"
"TK","IST","PRG","1488.745"
"7H","BET","ANI","151.912"
"SC","TSN","BAV","647.202"
"MF","TNA","HRB","1231.472"
"KL","AMS","CFE","734.407"
"AK","NNG","KUL","2315.985"
"ZH","NNG","CKG","805.273"
"GA","XIY","DPS","4850.408"
"KN","KWE","XIY","898.982"
"F9","PIR","DEN","619.168"
"AA","BOS","JFK","300.178"
"KL","BAH","KWI","420.423"
"AF","CDG","MAD","1064.513"
"MH","KUL","DAC","2642.344"
"CX","YYC","ANC","2451.249"
"EK","BOM","DXB","1926.162"
"AR","EZE","COR","656.063"
"UA","LIS","TMS","4565.595"
"AS","SNA","DFW","1934.859"
"KL","AMS","DXB","5168.637"
"IB","CDG","MIA","7371.472"
"JL","DXB","NRT","7979.177"
"AC","YOW","YXU","505.763"
"HX","HKG","HGH","1094.053"
"NF","TGH","VLI","93.154"
"FR","PMO","MRS","883.127"
"MH","KUL","JHB","250.01"
"EI","DUB","CPH","1241.547"
"AY","CKG","HEL","6723.527"
"FL","LAS","DEN","1009.365"
"GJ","LJG","AVA","562.024"
"QR","LAS","JFK","3609.283"
"EP","RZR","THR","147.139"
"BK","HRB","JGD","551.218"
"JP","AMS","LJU","974.429"
"G8","BOM","AMD","444.16"
"SK","CPH","RHO","2433.699"
"DY","HEL","DUB","2023.287"
"AS","PDX","LGB","1362.435"
"LO","IST","WAW","1346.719"
"SQ","HYD","SIN","3306.054"
"FR","EIN","TPS","1605.19"
"FR","TSF","PMO","834.183"
"AR","COR","JUJ","775.607"
"DY","CPH","RIX","712.672"
"PM","TFN","SPC","139.036"
"B6","DXB","BOS","10702.118"
"IY","DXB","SAH","1589.451"
"SL","DMK","CNX","567.545"
"IOS","JMU","KHV","400.004"
"8L","LJG","HFE","1746.749"
"MS","BEN","CAI","1082.151"
"KL","AMS","MRS","986.809"
"AY","HEL","CKG","6723.527"
"AD","AFL","CGB","643.432"
"AA","TYR","DFW","164.63"
"AA","JAX","MIA","540.354"
"OD","SBW","KUL","1142.699"
"SV","JED","CMN","4747.447"
"W6","KTW","CIA","1085.348"
"W6","BGY","VNO","1485.673"
"AY","TXL","OTP","1291.042"
"7R","LED","ULV","1243.198"
"U2","TXL","BUD","712.017"
"MU","HFE","MIG","1189.177"
"EK","DXB","EBL","1634.189"
"VA","MEL","NAN","3866.544"
"4Y","BET","KWT","21.415"
"MP","AMS","VCP","9765.526"
"TP","LIS","LHR","1563.931"
"SK","NRT","CPH","8712.047"
"US","PHX","MRY","960.932"
"XQ","BAH","AYT","2212.353"
"PS","ODS","KBP","435.981"
"HU","CKG","CSX","662.126"
"G5","HDG","CKG","1047.188"
"ZH","XMN","CAN","507.057"
"KU","IST","KWI","2191.406"
"W6","LTN","CTA","2005.229"
"ZI","CZL","MRS","805.385"
"NK","LAS","BWI","3381.12"
"TO","EMA","IBZ","1565.825"
"FY","SZB","LGK","408.929"
"IB","LPA","MAD","1764.684"
"QG","PKU","BTH","306.236"
"JT","KJT","BDJ","806.775"
"CGZ","KWE","XIY","898.982"
"3U","TSN","HRB","1027.0"
"US","GUA","DFW","2140.076"
"AA","HEL","MAN","1811.506"
"CX","HKG","DAD","919.33"
"WN","LGA","STL","1425.845"
"AS","PDX","SNA","1384.545"
"YC","SLY","NYM","301.217"
"FR","PMO","TSF","834.183"
"AI","HYD","AMD","887.697"
"HU","JNZ","HGH","1210.22"
"S2","HYD","RJA","360.22"
"FR","LPA","LTN","2941.156"
"B9","ABD","THR","657.47"
"TK","BAL","SAW","1065.716"
"LA","BBA","SCL","1394.626"
"MS","MAN","CAI","3743.796"
"UX","MAD","JFK","5762.18"
"I2","AMS","MAD","1460.654"
"U2","BSL","OLB","760.639"
"4M","EZE","MIA","7118.915"
"DL","JFK","LIS","5404.428"
"FR","LTN","CPH","950.238"
"WN","LAS","ONT","316.73"
"AY","LHR","BOS","5239.65"
"G5","CKG","BFJ","295.658"
"AA","HMO","PHX","491.024"
"BM","KSU","SVG","485.386"
"KC","PWQ","TSE","408.438"
"6E","GAU","IMF","276.124"
"KL","KBP","AMS","1818.648"
"LM","CAX","DUB","281.282"
"AI","SYD","MEL","705.402"
"MU","DLC","WUX","836.844"
"TR","SIN","JED","7359.986"
"UA","SNA","DEN","1359.686"
"QS","SXB","PRG","510.899"
"MF","JJN","KWE","1196.834"
"ZH","JJN","HGH","630.874"
"SV","JED","ABT","299.721"
"CX","ANC","LCK","5020.407"
"3U","CKG","XIY","562.003"
"TCX","LPA","MAN","3024.393"
"MU","DLC","SWA","1778.677"
"TP","PRG","LIS","2228.655"
"PB","YNP","YHO","79.187"
"VN","VCA","SGN","131.23"
"MI","SIN","JOG","1241.895"
"GK","NRT","KMJ","933.529"
"WF","SVG","KRS","160.507"
"9K","STL","UIN","150.514"
"BA","LHR","LIN","980.636"
"QR","CDG","JFK","5833.65"
"ZH","NNG","WXN","911.432"
"I2","DUB","MAD","1454.221"
"4O","GDL","LAS","2078.522"
"WX","LCY","ORY","350.892"
"3U","TNA","CGQ","1068.427"
"LO","WAW","NUE","754.378"
"GX","NNG","MIG","1037.741"
"MH","CMB","KUL","2466.898"
"ZI","LIS","ORY","1438.112"
"GS","TSN","CKG","1432.33"
"BT","RIX","OLB","2061.876"
"CZ","TNA","HGH","794.875"
"GL","QUV","QFN","26.133"
"MU","HGH","HKG","1094.053"
"AF","CAN","CDG","9456.204"
"EP","AZD","BND","559.314"
"ZH","CAN","HRB","2733.84"
"VS","LHR","ABZ","647.095"
"SV","JED","IST","2387.531"
"WN","STL","LAS","2201.865"
"HO","WUX","NNG","1563.081"
"TK","IST","CAN","7882.105"
"Y5","THL","LSH","357.427"
"QV","VTE","CAN","1267.494"
"MU","XIY","CGQ","1798.369"
"AZ","TPS","LIN","878.936"
"4U","DTM","SAW","2032.365"
"KL","AMS","KRS","688.311"
"9W","VTZ","CCU","773.105"
"FR","TPS","PMF","790.072"
