,Name,City,Country,IATA,Latitude,Longitude
360,Lübeck Blankensee Airport,Luebeck,Germany,LBC,53.80540084840001,10.7192001343
364,Essen Mulheim Airport,Essen,Germany,ESS,51.40230178833008,6.9373297691345215
365,Bielefeld Airport,Bielefeld,Germany,BFE,51.964722,8.544444
366,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,51.23027800000001,6.504444
367,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,51.614101409899995,8.616319656369999
369,Dortmund Airport,Dortmund,Germany,DTM,51.518299102799986,7.61223983765
370,Augsburg Airport,Augsburg,Germany,AGB,48.42527800000001,10.931667
374,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,48.081402,11.2831
375,Straubing Airport,Straubing,Germany,RBM,48.90083312988281,12.516667366027832
378,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,47.671298980699994,9.511489868160002
379,Schwerin Parchim Airport,Parchim,Germany,SZW,53.426998,11.7834
382,Bayreuth Airport,Bayreuth,Germany,BYU,49.985001,11.64
383,Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,49.794166564940994,11.133610725402999
384,Hof-Plauen Airport,Hof,Germany,HOQ,50.288612365722656,11.856389045715332
389,Zweibrücken Airport,Zweibruecken,Germany,ZQW,49.2094,7.40056
390,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,47.97333145139999,8.52222156525
395,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,52.319199,10.5561
396,Kassel-Calden Airport,Kassel,Germany,KSF,51.417273,9.384967
398,Bremerhaven Airport,Bremerhaven,Germany,BRV,53.50694300000001,8.572778
399,Emden Airport,Emden,Germany,EME,53.391109,7.2275
401,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,53.502220153808594,8.05222225189209
402,Borkum Airport,Borkum,Germany,BMK,53.59639,6.709167
403,Norderney Airport,Norderney,Germany,NRD,53.70694351196289,7.230000019073486
404,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,54.77333450317383,9.378889083862305
406,Westerland Sylt Airport,Westerland,Germany,GWT,54.9132003784,8.34047031403
408,Kärdla Airport,Kardla,Estonia,KDL,58.99079895019531,22.830699920654297
409,Kuressaare Airport,Kuressaare,Estonia,URE,58.22990036010742,22.50950050354004
410,Pärnu Airport,Parnu,Estonia,EPU,58.41899871826172,24.47279930114746
411,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,59.41329956049999,24.8327999115
412,Tartu Airport,Tartu,Estonia,TAY,58.30749893189999,26.690399169899997
413,Enontekio Airport,Enontekio,Finland,ENF,68.36260223388699,23.424299240112
415,Halli Airport,Halli,Finland,KEV,61.856039,24.786686
416,Helsinki Malmi Airport,Helsinki,Finland,HEM,60.254600524902344,25.04280090332031
417,Helsinki Vantaa Airport,Helsinki,Finland,HEL,60.317199707031,24.963300704956
420,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,60.6543998718,24.881099700900002
423,Kitee Airport,Kitee,Finland,KTQ,62.1661,30.073601
424,Ivalo Airport,Ivalo,Finland,IVL,68.607299804688,27.405300140380998
425,Joensuu Airport,Joensuu,Finland,JOE,62.662899017334006,29.607500076294
426,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,62.399501800537,25.678300857544
427,Kauhava Airport,Kauhava,Finland,KAU,63.127102,23.051399
428,Kemi-Tornio Airport,Kemi,Finland,KEM,65.778701782227,24.582099914551
429,Kajaani Airport,Kajaani,Finland,KAJ,64.285499572754,27.692399978638
430,Kauhajoki Airport,Kauhajoki,Finland,KHJ,62.4625015259,22.3931007385
431,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,63.721199035645,23.143100738525
433,Kuusamo Airport,Kuusamo,Finland,KAO,65.98760223388699,29.239400863647
434,Kittilä Airport,Kittila,Finland,KTT,67.700996398926,24.846799850464002
435,Kuopio Airport,Kuopio,Finland,KUO,63.007099151611,27.797800064087
436,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,61.144199,25.693501
437,Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743
438,Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421
440,Mikkeli Airport,Mikkeli,Finland,MIK,61.6866,27.201799
442,Oulu Airport,Oulu,Finland,OUL,64.930099487305,25.354600906372
444,Pori Airport,Pori,Finland,POR,61.46170043945301,21.799999237061
449,Rovaniemi Airport,Rovaniemi,Finland,RVN,66.564796447754,25.830400466919
451,Savonlinna Airport,Savonlinna,Finland,SVL,61.943099975586,28.945100784302
453,Sodankyla Airport,Sodankyla,Finland,SOT,67.3949966431,26.619100570700002
454,Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766
456,Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675
457,Utti Air Base,Utti,Finland,UTI,60.89640045165999,26.938400268555004
458,Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855
459,Varkaus Airport,Varkaus,Finland,VRK,62.171100616455,27.868600845337
460,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,64.0547222,24.7252778
461,Belfast International Airport,Belfast,United Kingdom,BFS,54.6575012207,-6.21582984924
462,St Angelo Airport,Enniskillen,United Kingdom,ENK,54.39889907836914,-7.651669979095459
463,George Best Belfast City Airport,Belfast,United Kingdom,BHD,54.61809921264648,-5.872499942779541
464,City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406
465,Birmingham International Airport,Birmingham,United Kingdom,BHX,52.4538993835,-1.7480299472799998
466,Coventry Airport,Coventry,United Kingdom,CVT,52.3697013855,-1.47971999645
468,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,51.89419937133789,-2.1672201156616206
470,Cotswold Airport,Pailton,United Kingdom,GBA,51.668095,-2.05694
473,Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203
476,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137
477,RAF Lyneham,Lyneham,United Kingdom,LYE,51.5051,-1.99343
481,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,51.0093994140625,-2.638819932937622
482,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,51.83309936523438,-4.9611101150512695
483,Cardiff International Airport,Cardiff,United Kingdom,CWL,51.39670181274414,-3.343329906463623
484,Swansea Airport,Swansea,United Kingdom,SWS,51.60530090332031,-4.0678300857543945
485,Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909
486,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703
487,London Luton Airport,London,United Kingdom,LTN,51.87469863891602,-0.36833301186561584
488,Plymouth City Airport,Plymouth,United Kingdom,PLH,50.422798,-4.10583
489,Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.77999877929688,-1.8424999713897705
490,Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136
491,Lasham Airport,Lasham,United Kingdom,QLA,51.18719863891602,-1.0334999561309814
492,Alderney Airport,Alderney,Guernsey,ACI,49.706104,-2.21472
493,Guernsey Airport,Guernsey,Guernsey,GCI,49.43500137329102,-2.601969957351685
494,Jersey Airport,Jersey,Jersey,JER,49.20790100097656,-2.195509910583496
495,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,50.835602,-0.297222
496,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,51.330799102799986,0.032499998807900006
497,London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278
498,London City Airport,London,United Kingdom,LCY,51.505299,0.055278
499,Farnborough Airport,Farnborough,United Kingdom,FAB,51.275798797600004,-0.776332974434
501,Blackbushe Airport,Blackbushe,United Kingdom,BBS,51.32389831542969,-0.8475000262260437
502,London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941
503,Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075
504,Lydd Airport,Lydd,United Kingdom,LYX,50.95610046386719,0.939167022705078
505,Kent International Airport,Manston,United Kingdom,MSE,51.342201,1.34611
507,Carlisle Airport,Carlisle,United Kingdom,CAX,54.9375,-2.8091700077056885
509,Blackpool International Airport,Blackpool,United Kingdom,BLK,53.77170181274414,-3.0286099910736084
510,Humberside Airport,Humberside,United Kingdom,HUY,53.57440185546875,-0.350832998752594
511,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,54.1286111,-3.2675
512,Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308
513,Warton Airport,Warton,United Kingdom,WRT,53.745098,-2.88306
514,Hawarden Airport,Hawarden,United Kingdom,CEG,53.1781005859375,-2.9777801036834717
515,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,54.08330154418945,-4.623889923095703
516,Newcastle Airport,Newcastle,United Kingdom,NCL,55.037498474121094,-1.6916699409484863
517,Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258
518,East Midlands Airport,East Midlands,United Kingdom,EMA,52.8311004639,-1.32806003094
523,Kirkwall Airport,Kirkwall,United Kingdom,KOI,58.957801818847656,-2.9049999713897705
524,Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965
525,Wick Airport,Wick,United Kingdom,WIC,58.458900451660156,-3.09306001663208
526,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,57.20190048217773,-2.1977798938751216
527,Inverness Airport,Inverness,United Kingdom,INV,57.54249954223633,-4.047500133514403
528,Glasgow International Airport,Glasgow,United Kingdom,GLA,55.8718986511,-4.43306016922
529,Edinburgh Airport,Edinburgh,United Kingdom,EDI,55.95000076293945,-3.372499942779541
530,Islay Airport,Islay,United Kingdom,ILY,55.68190002441406,-6.256669998168945
531,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.5093994140625,-4.586669921875
532,Benbecula Airport,Benbecula,United Kingdom,BEB,57.48109817504883,-7.362780094146728
533,Scatsta Airport,Scatsta,United Kingdom,SCS,60.43280029296875,-1.2961100339889526
534,Dundee Airport,Dundee,United Kingdom,DND,56.45249938964844,-3.025830030441284
535,Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.3311100006103525
536,Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809
537,RAF Leuchars,Leuchars,United Kingdom,ADX,56.37289810180664,-2.8684399127960205
538,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,57.7052001953125,-3.339169979095459
539,Cambridge Airport,Cambridge,United Kingdom,CBG,52.205002,0.175
541,Norwich International Airport,Norwich,United Kingdom,NWI,52.675800323500006,1.28278005123
542,London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.234999999404
546,Exeter International Airport,Exeter,United Kingdom,EXT,50.73440170288086,-3.4138898849487305
547,Bristol Filton Airport,Bristol,United Kingdom,FZO,51.519401550299996,-2.59083008766
548,Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,51.8368988037,-1.32000005245
549,RAF Benson,Benson,United Kingdom,BEX,51.616401672399995,-1.09582996368
550,RAF Lakenheath,Lakenheath,United Kingdom,LKZ,52.409301757799994,0.5609999895100001
551,RAF Mildenhall,Mildenhall,United Kingdom,MHZ,52.361900329589844,0.4864059984683991
553,RAF Wyton,Wyton,United Kingdom,QUY,52.357200622600004,-0.107832998037
554,RAF Fairford,Fairford,United Kingdom,FFD,51.6822013855,-1.7900300025900002
555,RAF Brize Norton,Brize Norton,United Kingdom,BZZ,51.75,-1.58362
556,RAF Odiham,Odiham,United Kingdom,ODH,51.2341003418,-0.94282501936
558,RAF Northolt,Northolt,United Kingdom,NHT,51.5530014038,-0.418166995049
559,RAF Coningsby,Coningsby,United Kingdom,QCY,53.0929985046,-0.166014000773
563,RAF Honington,Honington,United Kingdom,BEQ,52.34260177612305,0.7729390263557434
565,RAF Scampton,Scampton,United Kingdom,SQZ,53.307800293,-0.550832986832
567,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,54.0489006042,-1.2527500391
568,RAF Waddington,Waddington,United Kingdom,WTN,53.1661987305,-0.5238109827040001
572,RAF Marham,Marham,United Kingdom,KNF,52.648395,0.550692
573,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,-51.82279968261719,-58.44720077514648
574,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,52.308601,4.76389
576,Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.7701400000000005
579,Eindhoven Airport,Eindhoven,Netherlands,EIN,51.4500999451,5.374529838559999
580,Eelde Airport,Groningen,Netherlands,GRQ,53.1197013855,6.579440116880001
581,Gilze Rijen Air Base,Gilze-rijen,Netherlands,GLZ,51.56740188598633,4.931829929351807
582,De Kooy Airport,De Kooy,Netherlands,DHR,52.92340087890625,4.780620098114014
583,Lelystad Airport,Lelystad,Netherlands,LEY,52.4603,5.52722
584,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,53.228599548339844,5.760560035705566
585,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722
586,Soesterberg Air Base,Soesterberg,Netherlands,UTC,52.1273002625,5.27618980408
587,Twente Airport,Enschede,Netherlands,ENS,52.275833,6.889167
588,Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,52.1660995483,4.41794013977
589,Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,51.4491,4.34203
590,Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461
591,Galway Airport,Galway,Ireland,GWY,53.30020141601562,-8.941590309143066
592,Dublin Airport,Dublin,Ireland,DUB,53.421299,-6.27007
593,Ireland West Knock Airport,Connaught,Ireland,NOC,53.9103012084961,-8.818490028381348
594,Kerry Airport,Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959
596,Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482
597,Sligo Airport,Sligo,Ireland,SXL,54.280200958252,-8.599209785461403
598,Waterford Airport,Waterford,Ireland,WAT,52.18719863891602,-7.0869598388671875
599,Aarhus Airport,Aarhus,Denmark,AAR,56.2999992371,10.619000434899998
600,Billund Airport,Billund,Denmark,BLL,55.7402992249,9.15178012848
601,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,55.617900848389,12.656000137328999
602,Esbjerg Airport,Esbjerg,Denmark,EBJ,55.525902,8.5534
604,Karup Airport,Karup,Denmark,KRP,56.29750061035156,9.124629974365234
605,Læsø Airport,Laeso,Denmark,BYR,57.277198791503906,11.000100135803224
606,Lolland Falster Maribo Airport,Maribo,Denmark,MRW,54.699299,11.4401
607,Odense Airport,Odense,Denmark,ODE,55.47669982910156,10.330900192260742
609,Copenhagen Roskilde Airport,Copenhagen,Denmark,RKE,55.58560180664063,12.131400108337402
610,Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668945
611,Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988
612,Skrydstrup Air Base,Skrydstrup,Denmark,SKS,55.221048,9.26702
613,Skive Airport,Skive,Denmark,SQW,56.55020141601562,9.172980308532717
614,Thisted Airport,Thisted,Denmark,TED,57.06880187988281,8.705220222473145
616,Vagar Airport,Vagar,Faroe Islands,FAE,62.0635986328125,-7.277219772338867
618,Stauning Airport,Stauning,Denmark,STA,55.9901008605957,8.353910446166992
619,Aalborg Airport,Aalborg,Denmark,AAL,57.092758913800004,9.84924316406
620,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.204444400000002
621,Ålesund Airport,Alesund,Norway,AES,62.5625,6.119699954986572
622,Andøya Airport,Andoya,Norway,ANX,69.292503356934,16.144199371338
623,Alta Airport,Alta,Norway,ALF,69.976097106934,23.371700286865
625,Brønnøysund Airport,Bronnoysund,Norway,BNN,65.461097717285,12.217499732971001
626,Bodø Airport,Bodo,Norway,BOO,67.26920318603516,14.365300178527832
627,Bergen Airport Flesland,Bergen,Norway,BGO,60.29339981,5.218140125
628,Båtsfjord Airport,Batsfjord,Norway,BJF,70.60050201416,29.691400527954002
629,Kristiansand Airport,Kristiansand,Norway,KRS,58.204201,8.08537
630,Geilo Airport Dagali,Geilo,Norway,DLD,60.41730117797852,8.518349647521973
631,Bardufoss Airport,Bardufoss,Norway,BDU,69.055801391602,18.540399551392
632,"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,EVE,68.491302490234,16.678100585938
633,Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935
634,Florø Airport,Floro,Norway,FRO,61.583599090576,5.0247201919556
635,Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502
636,Haugesund Airport,Haugesund,Norway,HAU,59.34529876709001,5.2083601951599015
637,Hasvik Airport,Hasvik,Norway,HAA,70.486701965332,22.139699935913
638,Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801147461,7.824520111083999
640,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.725799560547,29.891300201416
641,Lista Airport,Farsund,Norway,FAN,58.0994987487793,6.626049995422362
642,Molde Airport,Molde,Norway,MOL,62.744701385498,7.2624998092650985
643,Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.78399658203101,13.214900016785
644,Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298095998
645,Notodden Airport,Notodden,Norway,NTB,59.565701,9.21222
646,Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734
647,Røros Airport,Roros,Norway,RRS,62.57839965820301,11.342300415039
648,"Moss Airport, Rygge",Rygge,Norway,RYG,59.37881700000001,10.785439
649,"Svalbard Airport, Longyear",Svalbard,Norway,LYR,78.246101379395,15.465600013733
650,Skien Airport,Skien,Norway,SKE,59.18500137329102,9.566940307617188
651,Stord Airport,Stord,Norway,SRP,59.79190063476562,5.340849876403809
652,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.95680236816399,12.468899726868
653,"Tromsø Airport,",Tromso,Norway,TOS,69.68329620361328,18.91889953613281
654,"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235
655,Trondheim Airport Værnes,Trondheim,Norway,TRD,63.45780179999999,10.9239998
656,Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.637780189500001
658,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,54.377601623535156,18.46619987487793
659,Kraków John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848
661,Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08
663,Poznań-Ławica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674
664,Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.018999099699997
665,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.902199745199999
666,Redzikowo Air Base,Slupsk,Poland,OSP,54.47890090942383,17.107500076293945
668,Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434
669,Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.10269927979999,16.885799408
670,Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG,52.1385002136,15.7986001968
674,Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343322999
676,Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039
677,Jönköping Airport,Joenkoeping,Sweden,JKG,57.75759887695313,14.068699836730955
679,Lidköping-Hovby Airport,Lidkoping,Sweden,LDK,58.4655,13.1744
680,Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704
681,Skövde Airport,Skovde,Sweden,KVB,58.45640182495117,13.972700119018555
682,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028807
686,Karlskoga Airport,Karlskoga,Sweden,KSK,59.34590148925781,14.49590015411377
687,Mora Airport,Mora,Sweden,MXX,60.957901,14.5114
