"Airline","Departure","Destination","distance_km"
"G3","MVD","REC","3668.336"
"KE","ICN","CGO","1179.838"
"WN","SAN","PHX","488.616"
"AZ","AMS","CTA","1834.873"
"MI","REP","PNH","235.568"
"CA","NTG","CAN","1224.699"
"U2","RAK","TLS","1570.015"
"SJ","UPG","BIK","1887.364"
"VY","TFN","SVQ","1390.141"
"AB","IBZ","PAD","1524.199"
"UA","SAN","LAX","175.701"
"CZ","CAN","HRB","2733.84"
"JL","NRT","CTS","787.567"
"AC","YVO","YUL","420.924"
"Y4","LAX","GDL","2105.686"
"VN","VTE","PNH","757.058"
"AC","BZE","YYZ","3018.582"
"CZ","WUH","MFM","962.029"
"IB","DFW","FRA","8258.176"
"AF","TLV","NCE","2735.203"
"S7","OVB","EVN","3253.524"
"U2","AGP","MAN","1862.587"
"MS","CAI","LXR","511.15"
"D7","ADL","KUL","5681.834"
"W5","THR","KIH","1049.898"
"QR","HND","DOH","8254.455"
"VN","CXR","NKG","2407.298"
"BA","LHR","BLR","8046.59"
"IB","MAD","HAM","1780.857"
"GV","HPB","VAK","29.027"
"AK","KCH","KUL","969.903"
"SC","CGQ","TNA","1068.427"
"SK","AAR","ARN","568.8"
"LT","VNO","TXL","823.499"
"AI","CCU","AJL","446.243"
"CZ","NBS","PEK","948.843"
"AF","TPE","CDG","9785.689"
"S2","BOM","IXU","278.857"
"3O","CMN","VIL","1346.088"
"B6","LAX","DXB","13400.077"
"KE","LED","ICN","6798.018"
"CI","PEN","SGN","932.297"
"OK","BRU","PRG","696.578"
"8B","ICN","CNX","3382.287"
"VT","PPT","RFP","218.065"
"QZ","JHB","BDO","1044.055"
"ZH","HYN","PEK","1355.184"
"CA","SZX","YNT","1793.983"
"AF","MSP","SFO","2551.388"
"AS","SEA","BWI","3748.137"
"KA","HKG","TSN","1897.924"
"4U","STR","HAJ","420.609"
"UA","ORD","RIC","1031.645"
"UA","GTF","DEN","1003.211"
"SV","SSH","RUH","1269.228"
"AA","CLT","MUC","7350.665"
"AS","EAT","SEA","158.229"
"AZ","FCO","AMS","1296.821"
"EK","IKA","DXB","1199.864"
"U6","SVX","FCO","3793.373"
"WS","MCO","YHZ","2411.258"
"UA","LHR","SFO","8615.998"
"WN","SMF","DEN","1459.757"
"CZ","PEK","CSX","1357.691"
"W6","VNO","LWO","543.708"
"UA","LAS","CLE","2929.414"
"CZ","PEK","NRT","2135.208"
"GS","TSN","DAT","347.028"
"UA","ICN","SFO","9085.266"
"RJ","DTW","YUL","851.072"
"IB","ORY","IBZ","1098.265"
"OZ","ICN","LHR","8861.232"
"H2","EZE","SCL","1138.232"
"LO","TIA","WAW","1199.169"
"PN","HFE","CKG","1043.288"
"UK","DEL","IXL","620.716"
"VB","VER","GDL","760.596"
"LO","LCY","WAW","1433.731"
"W4","LIM","TGI","345.517"
"WS","YYC","YOW","2878.546"
"TM","BEW","TET","431.817"
"JD","DYG","XIY","615.35"
"3U","HRB","WUH","1952.083"
"US","MIA","MDE","2243.032"
"BA","LIS","LHR","1563.931"
"AD","VCP","PGZ","389.767"
"U2","BSL","OLB","760.639"
"CZ","TPE","CSX","868.087"
"QG","BWX","DPS","103.153"
"3U","HRB","TYN","1427.298"
"US","FAT","PHX","793.032"
"PS","HRK","KBP","387.285"
"AC","LHR","YVR","7578.584"
"FE","TPE","INC","2066.039"
"G4","RAP","LAS","1355.344"
"NS","PKX","INC","905.631"
"CA","HGH","CKG","1328.879"
"AS","PBG","BOS","322.611"
"TT","SYD","ASP","2020.213"
"JT","DPS","SRG","563.527"
"AD","VCP","CLV","607.063"
"HO","SHA","JUH","351.724"
"MU","DLC","LDS","1147.76"
"CZ","SHE","CAN","2238.49"
"MF","TPE","XMN","318.953"
"FL","MSY","LAS","2409.566"
"G3","POA","CWB","533.964"
"CX","AKL","HKG","9170.139"
"IT","TPE","NGO","1848.909"
"AC","YHZ","LHR","4584.535"
"AC","GVA","YUL","5905.059"
"AM","TIJ","GDL","1902.389"
"T3","SVG","ABZ","497.006"
"LH","AGA","MUC","2691.468"
"NH","SHA","HND","1776.705"
"AB","SKG","TXL","1526.894"
"JL","CGK","NRT","5838.93"
"DD","KKC","DMK","367.716"
"G5","LYG","DLC","543.151"
"MF","XMN","CGK","3629.66"
"B6","MCO","HPN","1565.887"
"G3","SSA","BSB","1084.753"
"O6","CGH","BSB","872.604"
"S2","MAA","IXM","417.486"
"AA","MIA","SDF","1468.624"
"AA","MIA","PNS","852.929"
"LO","VCE","WAW","971.32"
"LR","SJO","TNO","184.383"
"AY","VIE","CPH","876.641"
"AA","YUL","CLT","1292.26"
"FJ","LBS","NAN","247.334"
"WG","YQB","CUN","3186.99"
"QR","DOH","LHR","5241.465"
"MU","PER","SIN","3910.769"
"AI","GAU","IXS","192.714"
"RS","ICN","OKA","1258.572"
"LH","MUC","GRY","2645.285"
"U2","BSL","ALC","1225.097"
"QR","DOH","OHS","515.813"
"NK","OAK","LAS","654.338"
"US","PIT","DFW","1715.708"
"3M","MHH","PBI","300.087"
"EI","LGW","NOC","658.934"
"DY","TLV","ARN","3320.526"
"GS","XIY","AVA","951.145"
"SG","DEL","DED","208.494"
"KY","LNJ","KMG","330.829"
"JU","BEG","BUD","301.386"
"EW","BER","ZAD","926.723"
"FR","NRN","IBZ","1463.074"
"CU","HAV","BOG","2218.714"
"AC","YYZ","GCM","2716.203"
"AM","MID","MEX","996.431"
"A5","TLS","NTE","455.448"
"AA","PLS","ORD","2678.682"
"US","DFW","OKC","282.363"
"FL","BWI","IND","828.356"
"US","BOS","LAX","4193.029"
"GA","JOG","SIN","1241.895"
"LA","NAT","FOR","413.977"
"ET","BUD","FRA","834.901"
"X3","RHO","HAJ","2293.147"
"T9","PMV","PBL","451.238"
"FR","CIA","BUD","818.136"
"BP","MUB","GBE","570.177"
"FI","KEF","DEN","5726.984"
"QW","JJN","ZHA","931.665"
"SN","DKR","BJL","180.178"
"6E","BLR","BHO","1122.586"
"SV","TUU","MED","523.441"
"AF","MSP","LAX","2467.294"
"AF","LIN","LCY","955.793"
"CZ","HZH","CAN","530.372"
"A5","SXB","MPL","619.838"
"QG","BDJ","SRG","624.606"
"TK","IST","HAM","1957.79"
"XQ","AYT","MUC","2000.932"
"TK","IST","ARN","2176.002"
"IB","MLN","MAD","579.781"
"AR","AEP","RSA","575.891"
"AS","LAX","FAT","336.732"
"MY","SVK","PLJ","22.313"
"JJ","GRU","LDB","475.42"
"TOM","RHO","LGW","2771.965"
"CA","URC","AKU","657.14"
"MF","CSX","FOC","685.325"
"IB","MAD","SXB","1259.283"
"JD","WUH","LJG","1434.533"
"CZ","BAR","KWE","903.886"
"ET","FIH","PNR","397.247"
"AK","NNG","KUL","2315.985"
"G4","PIE","SBN","1569.285"
"FR","PSA","BUD","805.649"
"DL","ALB","MSP","1572.257"
"MU","INC","CGO","826.664"
"TS","YQB","YUL","232.97"
"B6","DXB","DFW","12919.389"
"ZH","SZX","INC","1911.491"
"BA","NAP","LGW","1592.138"
"AZ","DTW","CDG","6359.067"
"NS","SJW","NKG","819.821"
"D2","CEE","KGD","1155.707"
"JL","AOJ","CTS","241.605"
"SC","KWL","CGO","1097.068"
"FV","SVO","KRR","1222.458"
"LG","LUX","MUC","430.923"
"RT","UUA","NOJ","1588.282"
"US","PHL","LGA","153.595"
"P6","YQB","YZV","536.741"
"UA","HSV","DEN","1683.698"
"ZL","WTB","SGO","319.279"
"KL","KCH","KUL","969.903"
"QS","KTW","FAO","2614.674"
"FV","SIP","SVO","1238.012"
"VY","BCN","DRS","1412.453"
"TK","SAW","ERZ","1008.632"
"SQ","SIN","BCN","10899.375"
"FL","PHX","ABQ","527.712"
"4N","YLW","YVR","287.181"
"UA","ORD","EAU","431.927"
"G8","MAA","BOM","1033.405"
"DE","MUC","DJE","1612.155"
"TO","LGW","HRG","3900.049"
"VY","ZAG","BCN","1229.442"
"JT","PKY","SUB","587.305"
"NF","LOD","SON","83.058"
"FR","TPS","GOA","784.692"
"LH","AGP","MUC","1854.944"
"AF","ROB","FNA","409.595"
"FR","PMI","MRS","479.123"
"BT","RIX","LGW","1692.216"
"DL","SEA","IAD","3701.628"
"US","PHL","CVG","814.05"
"4U","PMI","STR","1139.302"
"VY","ALC","BCN","403.853"
"UA","CHS","GSP","299.545"
"VN","SGN","THD","1003.888"
"QF","SYD","HNL","8170.534"
"FR","BIQ","CRL","899.615"
"AC","YVR","ZIH","4018.771"
"AC","MEM","YYZ","1306.783"
"EI","DUB","MUC","1381.284"
"FR","STN","PRG","999.76"
"JJ","GRU","NAT","2295.926"
"LX","BSL","FCO","743.336"
"CZ","PEK","XMN","1733.528"
"W6","KTW","HHN","841.966"
"SD","KRT","RUH","1803.871"
"DY","ARN","ORY","1572.838"
"RO","BAY","OTP","398.037"
"IB","AGP","LGW","1645.206"
"CZ","CAN","MIG","1228.673"
"SU","NRT","SVO","7507.2"
"AA","ORD","SUX","699.896"
"VX","SFO","SAN","718.888"
"AA","ORD","ASE","1626.579"
"ZH","TNA","FOC","1236.35"
"IG","STR","OLB","866.654"
"R3","TAS","KRR","2463.966"
"E2","DKR","FNA","825.87"
"FR","AHO","DUB","1792.852"
"AY","TXL","SZG","530.382"
"GS","FUG","XIY","669.054"
"KA","HKG","NGB","1124.937"
"ZH","URC","XIY","2105.23"
"S4","ORY","PDL","2560.95"
"FR","BGY","NYO","1536.572"
"BA","LHR","HAJ","703.242"
"G3","REC","CNF","1607.722"
"TU","FRA","NBE","1559.274"
"9W","IXR","DEL","1007.666"
"TO","LGW","SSH","3866.395"
"F9","LAX","DEN","1385.139"
"KE","KUL","ICN","4612.807"
"US","JFK","JNB","12831.327"
"XQ","AYT","LEJ","2178.774"
"AS","SAN","SEA","1692.247"
"FR","AHO","BGY","572.2"
"Q8","PNR","LBV","647.712"
"SK","CPH","PEK","7194.308"
"FR","CCF","CRL","821.709"
"WN","OAK","BUR","523.409"
"WS","PUJ","YYZ","2984.307"
"UA","ORD","ATY","814.332"
"X7","MIA","APF","153.702"
"KE","YNJ","ICN","653.591"
"FR","HHN","AHO","1039.041"
"UA","ORD","SHD","869.594"
"IB","BRU","VLC","1326.509"
"KE","ICN","IST","7922.957"
"TT","ADL","SYD","1164.139"
"DL","RDU","MSY","1253.237"
"EU","TSN","HLH","873.412"
"KL","AMS","JNB","9017.298"
"Y4","MID","GDL","1420.218"
"JL","DXB","HND","7934.622"
"AB","CTA","MUC","1239.391"
"ZH","SZX","XIY","1402.287"
"CZ","CSX","DLC","1423.185"
"HZ","NGK","UUS","544.751"
"MU","YIN","NKG","3526.838"
"2T","HYD","VGA","263.632"
"AC","YUL","HOG","2754.923"
"AI","DXB","MAA","2933.172"
"4B","DEN","CDR","356.139"
"VY","MXP","VLC","1016.276"
"A4","ROV","KUF","983.788"
"BR","AOJ","TPE","2504.929"
"QG","SRG","BDJ","624.606"
"FM","BAV","WUT","335.383"
"NH","HND","FUK","881.335"
"OZ","CKG","ICN","2021.556"
"MH","TGC","KCH","122.365"
"MU","NKG","TEN","1016.097"
"AC","BOG","YUL","4533.478"
"KE","ICN","DLI","3379.893"
"LA","BOG","DFW","3932.871"
"IX","JAI","SHJ","2031.64"
"CA","XNN","WUH","1292.953"
"HU","SZX","XFN","1068.157"
"WF","SDN","SOG","92.811"
"EW","PMI","DTM","1382.911"
"LG","GVA","LUX","376.488"
"WN","SAN","STL","2501.172"
"AS","PDX","BUR","1316.398"
"BE","MAN","NOC","435.704"
"AA","JFK","LAS","3609.283"
"JD","CKG","XIY","562.003"
"DL","CDG","YYZ","6019.849"
"HG","VIE","HER","1587.297"
"HO","WUX","DYG","994.487"
"SC","KWL","CKG","602.255"
"DY","ARN","PSA","1847.052"
"3S","CVG","LEJ","7145.334"
"LH","MUC","MAD","1496.97"
"DX","SRP","MOL","343.99"
"AC","GRU","YUL","8143.699"
"UA","LAX","ICN","9625.473"
"FR","MLA","EMA","2256.577"
"AY","BER","HEL","1130.036"
"ZK","DEN","DDC","469.787"
"TN","MEL","AKL","2637.361"
"G8","BLR","BOM","834.163"
"CZ","ASB","URC","2517.713"
"DL","CAN","HGH","1038.357"
"AB","NUE","PMI","1286.755"
"DL","ORD","YYC","2224.268"
"FR","FAO","KIR","1690.839"
"MF","XMN","CJU","1285.625"
"AA","PHX","RAP","1410.612"
"FR","EIN","SVQ","1793.895"
"QR","DOH","SFO","12993.599"
"F9","RDU","TTN","600.07"
"AF","TLS","CMN","1379.827"
"W6","GSE","TZL","1554.133"
"AP","TXL","PMO","1599.467"
"LS","VIE","MAN","1443.175"
"BE","INV","SYY","154.361"
"NF","SON","MTV","211.23"
"7H","NUL","GAL","53.97"
"SN","KBP","BRU","1854.154"
"WS","YYJ","YYZ","3370.262"
"MU","NNG","HAN","288.629"
"DY","GOT","NCE","1596.499"
"V7","PGF","NTE","604.051"
"SA","JNB","LVI","957.927"
"CZ","SZX","KWL","478.702"
"TK","KUL","IST","8387.16"
"AS","LIR","LAX","4229.613"
"QS","TCP","WRO","2815.756"
"AA","IAD","ORF","253.108"
"MU","DLC","WUX","836.844"
"FR","EDI","HAM","892.936"
"ZH","WUX","TYN","995.714"
"SY","DFW","MSP","1372.578"
"9I","DEL","DED","208.494"
"3K","SIN","PER","3910.769"
"Y8","SJP","BSB","572.023"
"HY","DXB","TAS","2194.154"
"W6","BVA","WRO","1063.758"
"WJ","EPA","SCL","1129.586"
"AK","KUL","SBW","1142.699"
"FR","PSA","NRN","935.899"
"UN","VKO","TSE","2303.64"
"JJ","GIG","EZE","1995.773"
"HV","AMS","IVL","2168.629"
"MF","TSN","XNN","1372.946"
"US","PHL","STL","1306.006"
"Y9","BND","DXB","240.791"
"AC","YUL","MCO","2008.393"
"JN","MXP","TIA","1001.414"
"WS","YXU","YYC","2619.904"
"3U","CKG","XIY","562.003"
"MU","DYG","LHW","1041.409"
"AS","SEA","DAL","2684.395"
"GS","DLC","NKG","839.007"
"KL","BON","AMS","7792.345"
"LI","BGI","DOM","336.897"
"SJ","DPS","NKG","4519.418"
"CZ","CAN","BHY","460.202"
"AI","GOI","BOM","424.802"
"CA","BHY","PEK","2173.983"
"KN","NNY","PKX","801.638"
"KE","ICN","SVO","6585.744"
"MU","WUA","HET","441.85"
"KC","IST","GUW","1941.966"
"FR","BLQ","WRO","840.799"
"DP","IGT","VKO","1472.65"
"CZ","SZX","WUH","906.483"
"Z2","PPS","MNL","584.198"
"AZ","MXP","CAI","2616.776"
"3G","LOS","ROB","1512.468"
"MF","KWE","HGH","1394.304"
"MJ","CMB","TRV","357.13"
"DL","ORD","GDL","2789.379"
"SQ","SYD","MEL","705.402"
"SC","HRB","TYN","1427.298"
"6E","BLR","IXC","1945.476"
"LJ","DAD","ICN","2980.968"
"M1","TMT","PIN","138.213"
"HF","PNR","LBV","647.712"
"WN","DAL","CLT","1487.747"
"QF","BNE","CHC","2497.849"
"B6","IAD","JFK","366.32"
"AZ","YYZ","CDG","6019.849"
"AS","SFO","JFK","4151.786"
"SU","YKS","SVO","4871.584"
"CA","WNZ","CGQ","1839.721"
"SA","EBB","JNB","2945.839"
"MU","LZO","HGH","1462.021"
"W5","IKA","VKO","2480.259"
"CX","KMG","HKG","1160.38"
"MF","LYG","HRB","1378.331"
"AB","TXL","MIA","7990.597"
"AS","PDX","DTW","3134.946"
"8L","DLC","TSN","362.503"
"SU","LED","VIE","1572.013"
"ZH","HUZ","YNT","1722.038"
"DL","LAX","AUS","1994.348"
"GL","KGQ","UPK","24.833"
"B6","LGB","OAK","568.352"
"MU","HKG","HIA","1374.695"
"NU","OKA","ISG","396.126"
"ZH","KWE","WNZ","1396.892"
"S2","VTZ","CCU","773.105"
"OU","ZAG","ARN","1551.473"
"SV","JED","BAH","1272.192"
"AT","TTA","CMN","644.316"
"CZ","HAN","CSX","1076.949"
"ID","CGK","PEN","1454.202"
"UL","CMB","COK","505.61"
"W3","ABV","IBA","405.129"
"IB","OVD","MAD","399.811"
"NS","NKG","FOC","650.387"
"FZ","DXB","TIF","1568.786"
"US","LIR","CLT","2777.014"
"DE","MUC","XRY","1941.59"
"AF","MRS","SVO","2666.241"
"AY","PHX","LHR","8462.885"
"GS","CGO","NNG","1434.794"
"BK","TSN","FOC","1482.425"
"ME","BEY","SVO","2467.591"
"AM","AUS","MEX","1204.559"
"FZ","DWC","BEY","2144.023"
"7P","PAC","SJO","522.793"
"TP","REC","MCZ","181.087"
"CI","SGN","HAN","1160.202"
"LA","MAO","FOR","2389.704"
"BT","VNO","RIX","267.514"
"EI","BLK","DUB","217.405"
"SU","SVO","ORY","2481.237"
"OD","PEN","LGK","129.855"
"HO","HGH","HRB","1784.854"
"IB","PMI","MRS","479.123"
"PC","SAW","DOK","1039.767"
"IB","VLC","FCO","1102.432"
"ZH","KWL","PEK","1761.19"
"DL","JAX","LGA","1342.608"
"FR","HAU","STN","885.791"
"4U","STR","NAP","954.976"
"F9","MCO","MSP","2110.437"
"Y4","TIJ","HMO","682.853"
"BL","SGN","HUI","631.064"
"CZ","ANC","LAX","3770.809"
"MH","AOR","KUL","409.646"
"UA","CHA","ORD","806.915"
"MU","LHW","DYG","1041.409"
"IY","RIY","CAI","2516.446"
"UA","ORD","LAN","286.625"
"VY","MRS","PMI","479.123"
"TS","YUL","SNU","2616.293"
"U2","KEF","MAN","1653.089"
"GX","LYA","HAN","1635.227"
"AA","GSP","CLT","121.402"
"ID","BPN","CGK","1257.583"
"ZH","CSX","SZX","619.965"
"FD","CNX","TPE","2398.471"
"MU","JGS","NNG","813.868"
"ZH","JJN","TSN","1597.469"
"SU","SVX","MRV","1862.293"
"HU","XIY","MEL","8843.143"
"FR","EDI","NTE","985.63"
"UT","EYK","HMA","320.181"
"OQ","CKG","CAN","965.641"
"GA","KNO","UPG","2491.518"
"MF","FOC","KWL","968.341"
"NH","KMI","ICN","771.413"
"FR","BOH","FAO","1605.977"
"WS","YUL","YEG","2968.766"
"IW","HOG","KJT","18345.948"
"AC","YYC","LHR","7014.965"
"LA","BOG","MDE","215.449"
"IZ","AMS","TLV","3311.992"
"9W","DEL","JDH","475.809"
"AZ","AMS","CWL","565.673"
"IB","HEL","MAD","2947.431"
"DL","BOS","JAX","1626.663"
"AF","CDG","TLV","3284.224"
"BR","TPE","ANC","7519.363"
"BA","PIT","LHR","5970.528"
"OS","HRK","VIE","1447.863"
"VS","PEK","LHR","8153.296"
"AF","ORY","BIA","880.024"
"AA","BUR","SEA","1509.636"
"CA","TSN","XNN","1372.946"
"SK","CPH","IAD","6539.258"
"XQ","BER","AYT","2185.516"
"A2","SKG","JSY","384.527"
"AH","ELU","ALG","479.471"
"9R","BOG","CZU","530.064"
"U2","CDG","TLS","605.509"
"EI","DUB","IOM","130.887"
"PB","YDF","YYR","503.145"
"MU","TNA","LHW","1211.92"
"BA","LGW","SVQ","1591.559"
"4U","SKG","HAJ","1667.006"
"VA","ALH","OCM","1380.159"
"BY","STN","LPA","2963.759"
"AA","PHX","GJT","705.274"
"SD","KAN","KRT","2622.671"
"AV","VUP","BOG","645.148"
"AM","CUN","HAV","509.168"
"LI","SJU","DOM","594.432"
"NS","ZQZ","SJW","274.036"
"W6","SKG","BUD","823.462"
"WF","MEH","BVG","47.225"
"UBD","EBL","GYD","708.634"
"F9","MEM","DEN","1401.419"
"KN","CZX","NAY","926.005"
"DL","MCT","DOH","701.124"
"AF","CDG","NUE","620.942"
"TU","MIR","MUC","1403.129"
"ZH","DLC","TSN","362.503"
"HO","KWE","HGH","1394.304"
"A7","GDL","PVR","202.999"
"HG","SZG","CLY","672.264"
"SC","TYN","KWE","1360.925"
"OU","LED","ZAG","1823.093"
"QV","VTE","PKZ","467.408"
"6E","BLR","COK","367.261"
"BE","EDI","KOI","335.617"
"EK","JFK","DXB","11001.515"
"NH","OKA","KOJ","691.356"
"FU","FOC","XIY","1410.9"
"W6","CLJ","NUE","981.573"
"CZ","CAN","NNG","531.937"
"AT","NCE","CMN","1718.232"
"G5","KRY","TLQ","426.993"
"FR","CIA","BTS","795.708"
"AR","AEP","NQN","994.797"
"US","CVG","JFK","945.659"
"W6","DSA","WRO","1242.004"
"JQ","NRT","MEL","8178.839"
"FR","FKB","STN","654.722"
"QR","DOH","NJF","1025.137"
"LA","GIG","SCL","2934.105"
"2T","AMD","IXU","457.709"
"AA","YEG","DFW","2622.978"
"VW","VER","MEX","304.477"
"FR","PSA","STN","1184.131"
"WN","SEA","BWI","3748.137"
"WN","PHX","DTW","2683.98"
"FR","LPL","PFO","3445.908"
"OU","LHR","RJK","1306.91"
"UA","DEN","ORF","2493.002"
"S2","AMD","DEL","756.52"
"MU","XIY","ENY","254.074"
"SC","CNX","CKG","1444.389"
"AY","SVO","HEL","873.824"
"AS","SMF","PDX","770.965"
"JV","YVZ","YNO","75.952"
"TK","ISE","IST","404.709"
"UA","DAY","IAD","590.49"
"IB","OVD","PMI","854.821"
"SW","WDH","JNB","1164.717"
"CX","HKG","MNL","1145.858"
"9W","IXE","DXB","2459.757"
"4O","MEX","REX","735.935"
"3U","KMG","KWE","419.147"
"OU","ZAG","SKP","612.112"
"WK","ZRH","HAV","8216.883"
"MU","SHA","CKG","1416.91"
"CA","NTG","SHE","1087.016"
"TK","IST","KUF","2094.318"
"VA","CBR","ADL","970.205"
"TA","MGA","MIA","1638.246"
"FS","CDG","SFA","1724.123"
"JL","FUK","SGN","3504.264"
"CI","TPE","HNL","8143.79"
"DL","DTW","RDU","806.94"
"NY","KEF","GOH","1400.555"
"9C","SHE","NGB","1326.049"
"LA","BOG","SMR","713.71"
"LO","HAM","WAW","753.398"
"WN","RSW","STL","1577.608"
"PS","TSE","KBP","2823.029"
"CZ","TSN","SZX","1863.402"
"MU","FCO","AMS","1296.821"
"YK","FRU","GRV","2321.314"
"U2","CDG","OPO","1231.139"
"YQ","VER","CME","464.868"
"JY","STI","PLS","314.955"
"F9","DTW","TTN","745.356"
"VB","LAP","GDL","825.696"
"US","PHX","STL","2026.818"
"LH","DKR","BRU","4477.442"
"S7","KHV","OVB","3596.628"
"UX","MAD","CUN","7961.518"
"4Y","KKH","KWK","18.588"
"W6","EIN","WRO","800.823"
"QG","JED","SUB","8644.767"
"US","CLT","MSP","1496.073"
"IOS","EVN","OMS","2692.228"
"GV","AKN","PIP","133.413"
"ZH","CAN","TSN","1790.562"
"OC","NGS","FUJ","104.819"
"US","NRT","ORD","10073.984"
"7J","SHJ","DYU","1928.462"
"BP","GBE","FRW","409.852"
"SJ","PNK","CGK","731.025"
"P4","LOS","ENU","468.639"
"AV","LIM","VVI","1626.574"
"T5","ASB","CDG","4555.384"
"FZ","BSR","DXB","958.533"
"UP","NAS","GGT","229.901"
"QR","DOH","BSR","703.07"
"UA","CLE","GSP","725.263"
"VT","PPT","FGU","948.469"
"VY","BCN","PRG","1358.029"
"GS","CGO","ZYI","1008.557"
"MF","XNN","CKG","869.498"
"XK","BIA","MRS","360.343"
"BA","MIA","MSY","1084.593"
"CA","TSN","HAK","2233.531"
"VA","BME","PHE","465.422"
"AZ","ARN","CDG","1539.156"
"GK","NRT","FUK","939.774"
"NZ","SYD","ZQN","1938.921"
"VY","RAK","BCN","1404.822"
"V7","NAP","NTE","1446.093"
"UA","LAX","HND","8812.395"
"GS","LYI","WUH","615.176"
"UA","SUS","ORD","436.108"
"JQ","ADL","AKL","3251.341"
"QF","GVA","DXB","4919.422"
"SV","JED","KUL","7065.7"
"VB","VSA","GDL","1136.466"
"AA","CLT","LGA","874.928"
"Y4","GDL","VER","760.596"
"MU","LZH","SWA","726.735"
"VA","MAN","MUC","1130.047"
"OE","VIE","RIX","1099.075"
"WS","YYZ","PHX","3013.415"
"YQ","VNO","LED","647.486"
"AF","FRA","DTW","6679.276"
"US","SAN","CLT","3335.376"
"MF","TSN","YCU","715.275"
"GS","CSX","SWA","611.295"
"F9","PHL","MIA","1634.24"
"US","PHL","PDX","3862.554"
"IOS","UUA","NJC","1557.172"
"JT","BPN","SRG","961.583"
"AA","PHL","YOW","607.088"
"W6","BUD","BSL","880.503"
"FL","BOS","BWI","594.054"
"MD","TMM","ANM","359.681"
"Z2","MNL","CAN","1277.993"
"DL","NRT","HNL","6135.903"
"HU","TYN","HNY","1205.531"
"AB","BSL","HER","1995.888"
"AZ","PSA","CTA","795.737"
"G9","RKT","CAI","2458.035"
"AC","YVR","SAN","1896.707"
"BK","HET","TSN","508.012"
"U2","LGW","CPH","984.188"
"LX","ZRH","FRA","285.623"
"CZ","XFN","CAN","978.886"
"MH","KUL","MCT","5208.994"
"AZ","BCN","PMI","201.967"
"FZ","SLL","DXB","922.836"
"NH","ICN","OKA","1258.572"
"QR","DOH","JNB","6242.533"
"ZH","YCU","NNG","1418.227"
"U2","LTN","BCN","1190.763"
"CX","WNZ","HKG","935.571"
"D2","LED","KVK","867.463"
"JJ","BSB","GIG","913.971"
"OK","MAD","LPA","1764.684"
"LS","EMA","FAO","1832.808"
"DP","MCX","LED","2227.032"
"UT","VKO","KGP","2226.887"
"SG","HYD","VNS","1022.533"
"SK","TRD","BGO","461.452"
"AA","PHL","ILM","666.002"
"9C","SWA","MFM","336.6"
"QR","JNB","MPM","432.957"
"HO","PKX","SHA","1026.076"
"F9","LAS","BNA","2548.862"
"ZL","MEL","ABX","259.344"
"SA","JNB","LUN","1202.03"
"CX","HND","HKG","2902.52"
"SK","KRF","ARN","377.78"
"CZ","HGH","XIY","1192.509"
"ZH","HET","PEK","411.737"
"AA","DFW","BIL","1739.467"
"W6","BCN","KUT","3322.286"
"5H","MBA","ZNZ","246.619"
"LS","HER","EMA","2844.868"
"AY","MIA","CDG","7371.472"
"BA","LHR","SEZ","8175.803"
"CA","PEK","SHE","605.278"
"UA","DEN","ICT","673.984"
"AF","CDG","BLQ","830.243"
"VY","BSL","BCN","822.237"
"L6","PNR","COO","1629.799"
"ET","JED","FRA","4131.674"
"SK","TRD","ARN","561.819"
"DL","CVG","LGA","939.898"
"CZ","WNZ","CGQ","1839.721"
"FR","ALC","PIK","1939.064"
"DL","MSP","PUJ","3722.073"
"VK","AMS","FCO","1296.821"
"I2","MAD","DUB","1454.221"
"FR","FAO","MRS","1325.651"
"G5","KHG","TWC","220.762"
"VY","BCN","AAL","1842.089"
"AA","JFK","PAP","2457.04"
"LO","WAW","ZAG","798.291"
"TR","SIN","PKU","300.158"
"J2","TLV","GYD","1649.279"
"JJ","GIG","MVD","1823.896"
"AV","CWB","VCP","348.415"
"GE","TPE","CNX","2398.471"
"WU","LWO","NAP","1245.114"
"MU","SIN","SYD","6293.443"
"ZH","SZX","HAK","459.355"
"DY","CTA","ARN","2475.239"
"MH","PEN","KUL","325.205"
"MS","CAI","ALG","2705.73"
"DY","LPA","KEF","4042.056"
"HU","SJW","BAV","476.579"
"G9","HOF","SHJ","606.327"
"MU","LHW","XIY","518.37"
"HV","AMS","KEF","2037.662"
"SC","HFE","URC","2923.219"
"BY","MAN","NBE","2160.53"
"HU","CGO","WNZ","991.535"
"MF","SHE","TNA","757.241"
"LX","ZRH","BTS","651.263"
"AA","LHR","OTP","2103.795"
"FM","SHA","CAN","1175.599"
"S2","CCU","VNS","646.922"
"BR","LHR","TPE","9783.596"
"BE","MXP","MAN","1167.496"
"DZ","SZX","NYT","1855.771"
"MF","TSN","HGH","1028.395"
"VT","HOI","FHZ","246.02"
"KQ","NBO","LAD","2753.192"
"WN","SMF","SJD","2061.959"
"SM","KTW","SSH","2815.351"
"JD","XIY","HAK","1622.407"
"MF","JJN","NKG","772.774"
"AA","ORD","ALB","1160.513"
"KY","HGH","KMG","1813.372"
"A4","KRR","KLF","1076.799"
"OU","BLQ","LIS","1807.427"
"MS","ZRH","CAI","2744.743"
"WN","BNA","CLT","527.791"
"PG","KUL","USM","777.98"
