"Airline","Departure","Destination","distance_km"
"9C","HGH","SWA","838.421"
"FZ","DXB","SLL","922.836"
"3U","HRB","SJW","1254.483"
"H2","CCP","ZAL","319.948"
"DL","CDG","ABV","4470.13"
"WN","PHX","SNA","543.236"
"BA","IBZ","LCY","1408.388"
"AK","KUL","SBW","1142.699"
"JD","CAN","LJG","1364.137"
"ZH","HYN","CKG","1440.881"
"B6","BOS","RIC","762.318"
"4O","LAS","MTY","1832.153"
"G5","CKG","WDS","516.426"
"FZ","EVN","DXB","1944.759"
"U2","NAP","CDG","1289.606"
"UJ","IST","KBP","1021.972"
"CZ","INC","CKG","976.1"
"ZL","WGA","ABX","110.361"
"EK","DXB","ISB","1925.521"
"AV","LIM","HAV","3935.517"
"SU","LED","EVN","2396.069"
"AA","LHR","DFW","7627.239"
"CZ","HKG","SWA","298.929"
"UA","DEN","GTF","1003.211"
"UA","YOW","BOS","497.948"
"VB","SJD","MTY","1015.614"
"AA","LHR","ABZ","647.095"
"KC","ALA","KUF","2262.052"
"9K","HYA","BOS","97.762"
"WN","ONT","LAS","316.73"
"TK","IST","OSM","1362.311"
"MH","KUL","DPS","1964.367"
"QF","MEL","HTI","1965.782"
"9C","SJW","HRB","1254.483"
"AK","KUL","NNG","2315.985"
"OQ","CKG","SYM","955.791"
"SG","CCU","GAU","498.312"
"VN","VDO","SGN","1141.682"
"VA","DPS","MEL","4381.968"
"IB","EZE","MAD","10085.301"
"BA","DFW","LHR","7627.239"
"BA","JMK","LHR","2552.611"
"VN","VDH","SGN","744.613"
"XY","HMB","JED","913.943"
"LA","SCL","ZAL","725.399"
"HV","MAD","EIN","1400.257"
"AA","BOS","NRT","10760.785"
"BI","LHR","DXB","5497.926"
"UA","DEN","FCA","1209.841"
"XY","KUL","JED","7065.7"
"TU","DJE","CDG","1814.899"
"9K","MVY","ACK","48.82"
"BE","MAN","ABZ","427.928"
"H2","ZAL","CCP","319.948"
"HX","SGN","HKG","1492.977"
"CZ","SJW","HRB","1254.483"
"AA","LHR","BWI","5833.38"
"DL","LHR","BOS","5239.65"
"LH","LHR","YOW","5346.243"
"WN","BNA","CHS","705.825"
"CZ","CAN","CNX","1572.845"
"F9","CUN","CLE","2314.392"
"AF","LHR","BOS","5239.65"
"U2","OLB","BSL","760.639"
"IOS","JMU","KHV","400.004"
"BA","KUL","LHR","10605.487"
"EU","WEH","YYA","1206.773"
"AT","CDG","CMN","1931.52"
"FZ","SLL","DXB","922.836"
"MS","ABV","CAI","3435.057"
"BA","BSL","LHR","719.612"
"BA","LHR","KUL","10605.487"
"WN","BNA","DEN","1627.584"
"NH","NRT","BOM","6786.191"
"CX","HKG","NNG","591.061"
"AH","AZR","BMW","727.307"
"2I","LIM","CUZ","585.908"
"X3","NUE","AYT","2114.058"
"AA","CMI","DFW","1114.374"
"CA","HGH","DLC","976.647"
"AA","SJD","PHX","1165.049"
"AC","YOW","CUN","2888.248"
"JA","SCL","CCP","429.112"
"AA","DFW","LRD","639.093"
"9W","BOM","NRT","6786.191"
"IW","KOE","LOP","826.088"
"TO","MAN","HRG","4145.864"
"4O","GDL","LAS","2078.522"
"8Q","ODS","IST","593.196"
"GS","KWE","SWA","1031.908"
"MF","MEL","XMN","7460.216"
"LA","DFW","LIM","5424.053"
"WN","BWI","CLE","504.803"
"AK","CNX","KUL","1806.403"
"JT","BTH","PKU","306.236"
"GA","LOP","KOE","826.088"
"BA","EZE","LHR","11136.564"
"A5","RNS","SXB","694.053"
"MF","XMN","HRB","2454.475"
"TO","MAN","IBZ","1634.01"
"KA","FUK","HKG","2047.162"
"MU","HGH","NBS","1463.823"
"AS","ANC","PDX","2476.733"
"AZ","MRS","BIA","360.343"
"TK","IST","KSY","1208.05"
"MH","NRT","DFW","10322.37"
"TK","NUE","IST","1649.276"
"SV","JED","CMN","4747.447"
"TK","CUN","IST","10432.241"
"TK","IST","TSE","3409.776"
"CZ","XMN","WEH","1458.875"
"UA","DEN","BFL","1356.771"
"PC","SAW","BAL","1065.716"
"TK","IST","BLL","2146.359"
"ZL","MEL","WGA","364.459"
"HO","LJG","CAN","1364.137"
"CA","CAN","HRB","2733.84"
"PN","CKG","WNH","744.662"
"DX","AAL","BLL","156.384"
"SC","HRB","DAT","1208.802"
"BA","LED","LHR","2113.67"
"AF","BOS","CDG","5534.268"
"TK","CAI","IST","1262.952"
"GX","NNG","KWE","458.469"
"MS","HRG","IST","1633.95"
"US","PDX","PHX","1625.086"
"US","CID","DFW","1104.086"
"7H","ANC","ANI","510.075"
"2T","HYD","CDP","304.811"
"XU","DXB","HGA","2116.762"
"AA","LHR","BOM","7213.041"
"HX","HGH","HKG","1094.053"
"ZH","WUX","CKG","1333.22"
"CZ","YIH","CAN","816.711"
"PI","MQJ","YKS","808.943"
"FZ","DXB","BOM","1926.162"
"AA","LHR","IST","2488.811"
"3U","MIG","LJG","685.139"
"PN","CAN","CKG","965.641"
"AA","DFW","HKG","13052.9"
"HX","XMN","HKG","496.476"
"BA","ORY","LHR","366.539"
"FR","IBZ","EIN","1432.713"
"AF","CDG","BOS","5534.268"
"FZ","DXB","SAW","2967.5"
"A5","ETZ","BIA","757.421"
"HY","LED","BHK","3250.937"
"WN","BWI","CUN","2239.548"
"HU","YIH","CAN","816.711"
"AF","BIQ","CDG","691.557"
"S2","BOM","HYD","622.839"
"NK","CUN","DFW","1657.192"
"MS","HMB","CAI","421.515"
"6E","BOM","HYD","622.839"
"DL","PDX","NRT","7742.109"
"AA","DFW","ACA","1815.237"
"KC","IST","ALA","3921.436"
"CA","XMN","CAN","507.057"
"AA","BOS","PDX","4072.32"
"W6","NAP","KTW","1128.612"
"NH","LHR","NRT","9591.524"
"GS","KWE","ZHA","693.635"
"AS","LAS","ANC","3703.481"
"G5","CKG","NNG","805.273"
"TW","TAE","KMJ","395.575"
"ET","LLI","GDQ","178.587"
"W6","DTM","KTW","810.036"
"BA","CAI","LHR","3532.648"
"QF","DXB","KUL","5549.193"
"U2","AYT","MAN","3130.424"
"AA","DFW","PNS","969.87"
"UN","LHR","ABZ","647.095"
"U2","MAN","LIS","1702.703"
"KC","TSE","ALA","950.542"
"US","BOS","PHX","3693.775"
"HX","HKG","HGH","1094.053"
"P4","ABV","ENU","283.521"
"FU","HRB","BAV","1431.502"
"W5","THR","BND","1056.908"
"KE","DFW","ANC","4889.263"
"AT","CMN","MAD","867.052"
"AT","OZZ","CMN","277.519"
"YC","LED","NYM","2210.64"
"EK","DXB","LHR","5497.926"
"UA","CUN","DEN","2689.257"
"G8","HYD","AMD","887.697"
"NF","VLI","IPA","164.009"
"DL","NRT","HKG","2962.147"
"JH","MMJ","FUK","739.293"
"FR","MAN","KBP","2281.625"
"US","CUN","BOS","2796.18"
"TK","EBL","IST","1430.457"
"ZL","MQL","MEL","456.289"
"WS","YYC","DFW","2451.197"
"CZ","HYN","CAN","994.951"
"CZ","NNG","WNH","410.456"
"CZ","CAN","ZHA","387.524"
"US","DFW","MAD","7973.896"
"JT","MKW","AMQ","732.542"
"ZH","CGQ","CAN","2554.813"
"Z9","TSE","AKX","1007.849"
"AZ","CDG","GOA","700.5"
"MF","HGH","LJG","2009.816"
"MU","TEN","WUX","1146.058"
"US","DFW","CZM","1701.41"
"8L","LJG","KWE","651.799"
"AA","LAS","PHX","410.849"
"AI","AMD","LHR","6866.725"
"PC","ALA","SAW","3891.965"
"CZ","KWE","CKG","354.021"
"H2","SCL","EZE","1138.232"
"X3","BSL","ZQW","180.319"
"MU","DLC","SWA","1778.677"
"I2","MAD","SPC","1845.833"
"AA","BFL","PHX","683.084"
"SG","BOM","AMD","444.16"
"PS","LIS","KBP","3372.377"
"AA","PHX","GDL","1673.04"
"TK","TRN","IST","1758.679"
"EK","EBL","DXB","1634.189"
"FR","CTA","TRN","1058.712"
"AI","BOM","CCU","1665.49"
"HZ","KXK","UUS","577.418"
"AY","DFW","MAD","7973.896"
"MY","CUK","SPR","20.959"
"CA","DLC","HRB","835.202"
"UX","MAD","HAV","7462.26"
"FR","TSF","MAN","1346.887"
"TCX","MAN","LAS","8166.44"
"SU","LED","KUF","1395.62"
"TK","MSQ","IST","1402.883"
"GA","DPS","MEL","4381.968"
"G4","CPR","LAS","1062.905"
"UA","DEN","MTJ","315.667"
"FR","NAP","NUE","989.979"
"AK","KUL","SGN","1050.294"
"AA","DFW","LHR","7627.239"
"IB","PHX","LHR","8462.885"
"YQ","GDL","ACA","561.803"
"SV","CDG","JED","4427.103"
"HO","HUZ","KWE","877.371"
"SV","ULH","JED","543.869"
"Q9","YGV","YPN","69.216"
"JT","BTH","DPS","1644.08"
"UA","ELP","DEN","908.657"
"AA","YYC","PHX","1972.619"
"FZ","DXB","HGA","2116.762"
"HO","WUX","NNG","1563.081"
"FL","LAS","BWI","3381.12"
"QQ","BBL","MOO","176.428"
"PB","YQB","YZV","536.741"
"FR","NAP","SKG","732.538"
"E5","JED","HMB","913.943"
"Y4","SJD","GDL","723.245"
"CZ","CAN","BFJ","896.582"
"FL","DEN","LAS","1009.365"
"WS","YLL","YYC","363.096"
"CZ","CAN","CDG","9456.204"
"G5","KWE","LZO","292.234"
"DV","TSE","EVN","2408.924"
"AP","CTA","LIN","1009.198"
"U2","BSL","MAN","943.012"
"WN","BWI","DEN","2393.546"
"FY","KBR","JHB","525.881"
"EK","DXB","CMN","6080.497"
"CA","ZHA","HGH","1421.145"
"AZ","CDG","HKG","9590.058"
"S7","KHV","UUS","591.879"
"BM","ABZ","EBJ","687.093"
"PS","SAW","KBP","1057.536"
"CA","CKG","HRB","2457.899"
"CA","CAN","NRT","2944.428"
"AZ","CDG","TRN","573.003"
"FR","PMO","NUE","1269.21"
"JR","UYN","BAV","247.132"
"HU","CAN","YIH","816.711"
"MU","WEH","CAN","1755.113"
"AK","CAN","KUL","2612.721"
"TK","IST","ISU","1573.418"
"BA","KBP","LHR","2185.312"
"CZ","CGQ","YNZ","1267.198"
"BA","JED","LHR","4748.297"
"EP","ABD","THR","657.47"
"BA","LHR","LIN","980.636"
"MH","KUL","CDG","10441.963"
"IB","IBZ","LHR","1408.047"
"CA","SJW","INC","757.324"
"KX","HAV","GCM","425.232"
"AF","LIN","CDG","644.078"
"MU","ZHA","LZO","985.325"
"UA","ONT","DEN","1315.73"
"LI","SLU","BGI","193.293"
"JQ","MEL","NRT","8178.839"
"ZH","CKG","WUX","1333.22"
"US","DFW","ABI","253.332"
"UA","CDR","DEN","356.139"
"TK","IST","SXB","1841.009"
"AP","LIN","CDG","644.078"
"JD","SJW","CGQ","1116.774"
"SC","NNG","KWE","458.469"
"CZ","SGN","CAN","1565.613"
"B2","EVN","MSQ","1957.909"
"WN","LAS","ELP","937.923"
"TK","PRN","IST","654.221"
"NS","CAN","SJW","1660.813"
"TO","BIQ","ORY","657.326"
"AS","PDX","ANC","2476.733"
"US","BOS","CUN","2796.18"
"AH","MRS","TLM","1097.909"
"FR","WRO","ODS","1134.213"
"A5","MRS","RNS","745.323"
"US","DSM","DFW","1005.602"
"VY","IBZ","CDG","1131.397"
"IW","KOE","WGP","373.215"
"FM","HKG","HGH","1094.053"
"GS","TEN","KWE","289.585"
"MS","IST","CAI","1262.952"
"BA","LHR","IBZ","1408.047"
"2I","LIM","TPP","618.403"
"6E","HYD","DXB","2546.803"
"FR","REU","MAN","1381.498"
"MU","INC","HGH","1607.844"
"TK","STW","SAW","1139.893"
"SU","ALA","LED","3609.033"
"HO","CKG","XMN","1273.043"
"NH","NRT","HKG","2962.147"
"WS","YXX","YYC","638.554"
"AA","BOM","LHR","7213.041"
"CZ","NNG","HGH","1484.662"
"F9","DSM","DEN","945.915"
"IB","MAD","SXB","1259.283"
"G5","DLC","HDG","681.501"
"CZ","XMN","HKG","496.476"
"3H","YZV","YKL","510.798"
"VS","LAS","MAN","8166.44"
"SC","HGH","NNG","1484.662"
"VY","IBZ","MAD","458.245"
"GK","NRT","FUK","939.774"
"6E","CCU","SHL","493.202"
"BA","MAD","LCY","1257.882"
"DL","CMN","CDG","1931.52"
"AY","LIS","LHR","1563.931"
"BA","DFW","CDG","7944.057"
"UO","CNX","HKG","1605.128"
"OQ","CKG","HUZ","1084.85"
"CU","HAV","CUN","509.168"
"CZ","CAN","DXB","5827.269"
"BA","BNA","LHR","6712.851"
"ZI","LIS","ORY","1438.112"
"MU","HGH","ZHA","1421.145"
"MH","JHB","KUL","250.01"
"AA","GDL","PHX","1673.04"
"MS","NRT","CAI","9592.929"
"US","DFW","TYR","164.63"
"B2","MSQ","EVN","1957.909"
"US","SAV","DFW","1485.969"
"FL","CUN","DEN","2689.257"
"7M","CUN","CTM","319.785"
"3U","HGH","KWE","1394.304"
"EP","THR","LVP","1006.128"
"P4","GUA","TGU","361.343"
"3U","CKG","WUX","1333.22"
"IN","DPS","WGP","572.846"
"LA","SCL","CUN","6288.345"
"B6","CUN","BOS","2796.18"
"WX","ORY","CWL","504.991"
"7F","YYH","YHK","135.629"
"CZ","NRT","CGQ","1549.003"
"US","GDL","PHX","1673.04"
"V7","NAP","GOA","593.681"
"US","DFW","SJD","1647.935"
"W6","KTW","EIN","964.527"
"MF","YNZ","HRB","1450.988"
"QR","CMN","BSL","2026.193"
"TK","SKG","IST","493.01"
"AP","CTA","CDG","1631.44"
"ZH","INC","CGQ","1750.453"
"LA","CIX","LIM","653.707"
"GJ","HGH","ZYI","1339.219"
"AA","LAS","LHR","8395.01"
"TCX","MAN","AYT","3130.424"
"ZI","ORY","TLM","1556.211"
"QG","DPS","KUL","1964.367"
"ZH","LJG","HGH","2009.816"
"AF","CDG","HAV","7743.947"
"DY","CDG","DEN","7832.897"
"TK","KBP","IST","1021.972"
"JA","SCL","LIM","2461.893"
"MH","AOR","KUL","409.646"
"CZ","HRB","INC","1843.347"
"UA","DEN","PHX","968.538"
"CX","CCU","HKG","2613.795"
"CA","CAN","XMN","507.057"
"QN","EVN","LED","2396.069"
"WN","PDX","ONT","1350.8"
"NL","DXB","ISB","1925.521"
"EK","CAN","DXB","5827.269"
"DL","MRS","CDG","652.819"
"BK","DLC","HGH","976.647"
"S4","TER","LIS","1554.053"
"AA","DGO","DFW","1218.603"
"8L","LJG","MIG","685.139"
"MS","ATZ","CAI","344.121"
"AV","CUZ","LIM","585.908"
"JD","LJG","HGH","2009.816"
"CX","TKS","HKG","2408.595"
"ZB","NAP","MAN","1859.931"
"BA","LHR","LAS","8395.01"
"PN","CKG","LJG","711.903"
"V7","CTA","NAP","386.026"
"IW","PNK","SQG","231.293"
"EK","KUL","DXB","5549.193"
"2I","CUZ","LIM","585.908"
"MS","BOM","CAI","4341.423"
"WS","CUN","YYC","4091.019"
"US","SJD","DFW","1647.935"
"G5","CKG","KWE","354.021"
"VN","LHR","SGN","10219.168"
"UK","BOM","HYD","622.839"
"9W","BOM","JED","3518.844"
"QB","THR","ABD","657.47"
"GS","KWE","MIG","579.405"
"PS","EVN","KBP","1545.457"
"VJ","SGN","KUL","1050.294"
"CZ","CAN","YIH","816.711"
"UA","CLE","BWI","504.803"
"NH","HKG","NRT","2962.147"
"9C","SJW","HGH","1038.423"
"NS","XMN","SJW","1561.42"
"IQ","TSE","AKX","1007.849"
"IG","LIN","CTA","1009.198"
"AZ","LIN","PEG","366.873"
"AS","PAE","PDX","258.827"
"FM","HGH","CAN","1038.357"
"CZ","HRB","SJW","1254.483"
"AH","BMW","AZR","727.307"
"JT","KNG","AMQ","622.228"
"KC","AKX","ALA","1686.024"
"AA","CDG","DFW","7944.057"
"AF","LCY","ORY","350.892"
"I2","SPC","MAD","1845.833"
"G4","FCA","LAS","1361.934"
"F9","LAS","BNA","2548.862"
"T7","ETZ","MRS","621.392"
"HU","HGH","HKG","1094.053"
"AF","CDG","CUN","8218.82"
"FZ","DXB","HYD","2546.803"
"BA","LCY","MAD","1257.882"
"IA","EBL","DXB","1634.189"
"AA","SNA","PHX","543.236"
"AS","PHX","PDX","1625.086"
"ZK","DEN","DDC","469.787"
"KY","LJG","NNG","919.812"
"KL","CDG","CMN","1931.52"
"HO","KWE","HGH","1394.304"
"CZ","NNG","XMN","1036.954"
"W6","DTM","INI","1401.128"
"NK","DFW","BOS","2509.269"
"V7","BIQ","SXB","903.533"
"AA","NRT","KUL","5408.917"
"MH","KUL","SBW","1142.699"
"G5","NNG","CKG","805.273"
"WN","LAS","CLE","2929.414"
"F9","CLE","DEN","1927.923"
"CZ","SWA","HKG","298.929"
"9C","SJW","KWE","1499.902"
"9N","CUK","SPR","20.959"
"SG","GAU","CCU","498.312"
"GX","NNG","MIG","1037.741"
"LH","BOM","HKG","4271.902"
"AC","NRT","YYC","7945.729"
"U2","BSL","LIS","1663.079"
"PC","SAW","NUE","1711.969"
"UA","DDC","DEN","469.787"
"B6","BOS","DEN","2815.731"
"EW","MGL","BSL","411.502"
"KL","SCL","EZE","1138.232"
"G5","TEN","KWE","289.585"
"CZ","SJW","BAV","476.579"
"7S","ANI","HCR","68.548"
"MF","KWE","HGH","1394.304"
"R3","YKS","LED","4841.552"
"AB","NUE","SAW","1711.969"
"UK","BOM","DXB","1926.162"
"5T","YYH","YBB","187.403"
"FR","SKG","DTM","1696.911"
"4N","YDA","YEV","536.904"
"U2","ORY","NAP","1278.879"
"VN","SGN","LHR","10219.168"
"ZH","HYN","CAN","994.951"
"AA","DSM","PHX","1847.154"
"QZ","DPS","KUL","1964.367"
"TK","ALA","IST","3921.436"
"ZH","LZO","CAN","995.28"
"IB","MAD","TRN","1053.277"
"VB","ACA","MTY","1003.799"
"AY","LHR","DEN","7496.472"
"WO","LAS","YXU","2993.104"
"AZ","PMO","CDG","1470.935"
"AA","PHX","DEN","968.538"
"AH","TLM","MRS","1097.909"
"CZ","NRT","HRB","1614.84"
"UX","MAD","JED","4515.802"
"9W","BOM","KUL","3624.371"
"JT","KOE","MOF","231.785"
"A5","BIA","SXB","681.015"
"MU","WUX","CAN","1142.387"
"AK","HKG","KUL","2543.09"
"FZ","DXB","LYP","1852.084"
"AT","CMN","NDJ","3294.142"
"JL","NRT","KHV","1481.596"
"MF","LZO","XMN","1351.774"
"SV","CAN","JED","7526.113"
"BA","LHR","EBB","6496.975"
"US","DFW","ELP","885.373"
"TK","IST","BGG","1042.126"
"IW","BTH","BKS","588.516"
"KP","NDJ","ABV","917.694"
"LA","LIM","MAD","9526.187"
"AK","KUL","PNK","913.851"
"3O","TSF","CMN","2168.041"
"P9","AQP","LIM","765.517"
"IB","KBP","MAD","2873.289"
"SC","CKG","KWE","354.021"
"CZ","BFJ","CAN","896.582"
"9I","SAG","BOM","171.951"
"TK","MAN","IST","2666.542"
"CZ","INC","CAN","1814.57"
"AV","LIM","SCL","2461.893"
"MS","JED","CAI","1216.665"
"GA","DPS","LHR","12527.36"
"CZ","NRT","DLC","1699.921"
"WG","YQB","SNU","2808.786"
"ZH","HGH","DLC","976.647"
"W9","HEH","THL","328.449"
"CZ","CAN","DLC","1898.664"
"MH","SBW","KUL","1142.699"
"BA","LHR","BNA","6712.851"
"KC","TSE","CDG","4745.089"
"CA","HGH","INC","1607.844"
"GS","KWE","CKG","354.021"
"KC","TSE","PWQ","408.438"
"AI","CCU","DXB","3365.807"
"9W","HYD","BOM","622.839"
"VR","LIS","BVC","2852.368"
"IR","KHD","THR","373.877"
"FD","CNX","URT","1071.436"
"UA","LHR","DEN","7496.472"
"IG","TRN","NAP","721.675"
"WN","DEN","CUN","2689.257"
"CX","HKG","DPS","3456.084"
"DL","LAS","MTY","1832.153"
"FM","ZHA","HKG","386.954"
"FL","DEN","PHX","968.538"
"SV","LHR","JED","4748.297"
"TK","SAW","AYT","463.092"
"LA","SCL","EZE","1138.232"
"MF","SGN","XMN","1948.755"
"SE","MRS","CDG","652.819"
"NH","DLC","NRT","1699.921"
"WN","CLE","BNA","721.433"
"AF","BSL","ORY","402.149"
"HX","HKG","NRT","2962.147"
"D7","KUL","DPS","1964.367"
"4U","DTM","SAW","2032.365"
"FL","ONT","DEN","1315.73"
"WN","BWI","BOS","594.054"
"CGZ","KWE","TEN","289.585"
"KC","TSE","KBP","2823.029"
"AK","SBW","KUL","1142.699"
"IB","MAD","BOS","5474.383"
"TK","IST","BOM","4834.631"
"NP","JED","ATZ","1017.709"
"CZ","LHR","CAN","9495.835"
"TU","BSL","DJE","1548.999"
"TK","BUS","IST","1070.565"
"SU","TSE","LED","2724.706"
"AT","LHR","CMN","2093.843"
"M4","HRG","CAI","402.086"
"UA","CUN","CLE","2314.392"
"US","DFW","GUA","2140.076"
"MU","HGH","XMN","671.888"
"EK","IST","DXB","3028.336"
"ET","GDQ","LLI","178.587"
"S7","NRT","KHV","1481.596"
"CA","LJG","HGH","2009.816"
"SX","BRN","LCY","742.868"
"FR","IBZ","MRS","601.184"
"CA","HGH","ZHA","1421.145"
"ZH","HGH","CAN","1038.357"
"FR","GSE","MRS","1659.713"
"FR","LIS","TER","1554.053"
"US","DEN","PHX","968.538"
"U2","LIS","BSL","1663.079"
"CA","INC","LZO","1072.283"
"P2","UAS","NYK","85.761"
"CZ","CAN","ZYI","785.532"
"MU","WSK","CKG","330.217"
"NL","ISB","DXB","1925.521"
"AA","PHX","ASE","791.255"
"SV","KUL","JED","7065.7"
"MU","HKG","YNZ","1381.243"
"GS","ZHA","SWA","683.117"
"OV","TLL","LED","308.385"
"MF","XMN","KWE","1157.424"
"NH","BOM","NRT","6786.191"
"9C","SJW","CGQ","1116.774"
"FZ","DXB","EBL","1634.189"
"F9","DEN","DFW","1032.098"
"TK","DXB","SAW","2967.5"
"P4","LCE","GJA","127.796"
"P4","LCE","TGU","191.037"
"KA","HKG","CRK","1056.394"
"TK","KFS","IST","421.344"
"UA","DEN","ASE","201.236"
"GA","MEL","DPS","4381.968"
"AZ","ABZ","CDG","963.582"
"B6","RIC","BOS","762.318"
"CZ","CKG","NNG","805.273"
"GS","KWE","NNG","458.469"
"S4","LHR","LIS","1563.931"
"FR","EIN","IBZ","1432.713"
"SM","JED","CAI","1216.665"
"UA","PDX","YYC","881.672"
"IB","MAN","MAD","1435.661"
"9C","SJW","MIG","1184.401"
"AA","BWI","LHR","5833.38"
"CX","HKG","HGH","1094.053"
"MS","CAI","IST","1262.952"
"G5","CKG","AVA","391.916"
"OS","CTA","PMO","190.585"
"TK","AAL","IST","2216.014"
"NK","DFW","DEN","1032.098"
"QF","HTI","MEL","1965.782"
"UA","DEN","ANC","3863.052"
"S7","HKG","KHV","3469.282"
"G4","LAS","FCA","1361.934"
"7F","YEV","YVQ","445.348"
"S2","HYD","BOM","622.839"
"Y4","GDL","PHX","1673.04"
"FR","MAN","MRS","1231.972"
"CX","HKG","NRT","2962.147"
"G4","LAS","PIA","2268.574"
"MU","LJG","CAN","1364.137"
"IW","KOE","MOF","231.785"
"V7","GOA","PMO","779.01"
"UA","DSM","DFW","1005.602"
"AA","LIN","LHR","980.636"
"CZ","HRB","NRT","1614.84"
"US","DFW","MHK","695.106"
"VS","MAN","BGI","6698.856"
"FL","SNA","DEN","1359.686"
"SC","XMN","JNG","1207.405"
"TK","HRG","IST","1633.95"
"ZH","NNG","CKG","805.273"
"B6","BOS","CUN","2796.18"
"US","SCL","DFW","7866.284"
"AF","LED","CDG","2132.869"
"TP","LIS","BSL","1663.079"
"3F","HYL","KTB","23.958"
"AC","LHR","YOW","5346.243"
"AA","LHR","MAN","242.811"
"US","PHX","DFW","1393.866"
"JL","MEL","NRT","8178.839"
"MU","BAV","SJW","476.579"
"LI","GND","BGI","275.948"
"G4","SGF","LAS","1941.262"
"NK","PDX","DFW","2597.051"
"AZ","CTA","TRN","1058.712"
"DL","GDL","ONT","2059.132"
"CZ","XMN","DLC","1635.364"
"AF","BIQ","ORY","657.326"
"WN","PDX","DEN","1592.175"
"MH","KUL","CKG","3044.134"
"HV","SAW","EIN","2169.397"
"US","PHX","LAS","410.849"
"UA","CLE","DEN","1927.923"
"NL","JED","ISB","3552.967"
"V7","NAP","PMO","318.413"
"US","MRY","PHX","960.932"
"4O","MTY","GDL","669.963"
"AI","CCU","BOM","1665.49"
"NS","CKG","NNG","805.273"
"F9","CID","DEN","1111.691"
"I5","BOM","CCU","1665.49"
"FR","EIN","TPS","1605.19"
"V7","CTA","GOA","932.287"
"T7","MRS","ETZ","621.392"
"Y4","MTY","OAX","1036.813"
"IB","LIS","ORY","1438.112"
"FM","CAN","HGH","1038.357"
"HO","HGH","BFJ","1494.115"
"TK","SAW","CDG","2275.433"
"JL","BOS","NRT","10760.785"
"SV","JED","MAD","4515.802"
"9W","VTZ","CCU","773.105"
"EP","BDH","DXB","152.137"
"GS","MIG","KWE","579.405"
"DD","CNX","NNG","1048.573"
"UBD","EBL","EVN","436.379"
"IW","LOP","LBJ","398.27"
"NH","FUK","FUJ","182.09"
"NK","DFW","LAS","1694.8"
"AK","KUL","CAN","2612.721"
"AA","DFW","DEN","1032.098"
"A3","SKG","CDG","1859.686"
"FR","TPS","EIN","1605.19"
"ZH","HGH","INC","1607.844"
"MU","UYN","DLC","1038.831"
"TS","YQB","CDG","5292.109"
"WN","DSM","LAS","1952.199"
"M4","ATZ","CAI","344.121"
"LD","NRT","HKG","2962.147"
"CZ","DQA","DLC","913.358"
"AF","CAN","CKG","965.641"
"AK","AOR","KUL","409.646"
"L6","CDG","CMN","1931.52"
"AM","CUN","HAV","509.168"
"AC","DEN","YYC","1445.257"
"IY","CAI","TAI","2246.601"
"AF","CDG","CTA","1631.44"
"AZ","CDG","CFE","361.736"
"6E","AMD","BOM","444.16"
"KA","HKG","CKG","1098.077"
"S7","LED","MSQ","671.784"
"AA","PHX","YYC","1972.619"
"ZH","CKG","HYN","1440.881"
"UN","BOS","LHR","5239.65"
"VN","VCA","SGN","131.23"
"WN","ONT","DEN","1315.73"
"KS","ANC","UNK","629.821"
"AI","RAJ","BOM","418.818"
"UA","HKG","SGN","1492.977"
"AK","VTE","KUL","1697.463"
"IB","MAD","HAV","7462.26"
"MU","LZO","HGH","1462.021"
"PK","BHV","ISB","480.593"
"B6","BOS","DXB","10702.118"
"NS","CKG","SJW","1206.217"
"US","CHS","DFW","1585.226"
"AF","CDG","MAD","1064.513"
"TK","LIS","IST","3212.262"
"AD","AUX","MAB","229.306"
"JR","NBS","CGQ","265.132"
"AI","JED","HYD","4136.559"
"AA","SCL","DFW","7866.284"
"CA","CAN","WXN","954.037"
"TK","CTA","IST","1248.629"
"XY","JED","DXB","1698.993"
"AA","LHR","EBB","6496.975"
"NF","LOD","SON","83.058"
"NH","NRT","KUL","5408.917"
"FR","MAN","IBZ","1634.01"
"VB","MTY","DGO","482.136"
"8L","CKG","LJG","711.903"
"MJ","HRI","JED","4819.918"
"ZL","MEL","ABX","259.344"
"KS","ANI","ANC","510.075"
"JT","WGP","DPS","572.846"
"MF","HRB","YNZ","1450.988"
"CA","NNG","XMN","1036.954"
"VY","LIS","ORY","1438.112"
"CA","CKG","CGQ","2311.088"
"UA","AMA","DEN","578.607"
"AF","LIN","ORY","636.468"
"GJ","DLC","HDG","681.501"
"IG","CTA","NAP","386.026"
"IW","KOE","RTI","47.879"
"ZB","MAN","HRG","4145.864"
"DL","MTY","LAS","1832.153"
"CX","NNG","HKG","591.061"
"AF","IST","CDG","2213.623"
"GJ","HGH","WDS","941.018"
"DP","NBC","LED","1372.886"
"CX","HKG","BOM","4271.902"
"KA","HKG","CNX","1605.128"
"AF","CDG","LIM","10276.032"
"NK","LAS","BOS","3822.671"
"B6","BOS","STI","2553.113"
"UA","SNA","DEN","1359.686"
"AF","CDG","BOM","6993.626"
"3U","INC","CKG","976.1"
"V7","SXB","MRS","596.615"
"S7","KHV","HKG","3469.282"
"MS","IST","HRG","1633.95"
"NE","CAI","JED","1216.665"
"AR","EZE","MAD","10085.301"
"JD","HGH","INC","1607.844"
"SU","LED","ALA","3609.033"
